cluster,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct,latitude,longitude,geometry,nearest_hospital_idx,nearest_hospital_dist,nearest_hospital_beds,nearest_firestation_idx,nearest_firestation_dist,nearest_hospital_bed_per_thousand
3,511650111001,"Block Group 1, Census Tract 111, Rockingham County, Virginia",35.6,99.39503932244403,1653,44858.0,5.135135135135135,0.0,38.494088,-79.01821,POINT (-8796266.900595957 4649460.93849577),113,22099.308505049183,238.0,30715,5010.272218130437,1.728144060412431
3,511650111002,"Block Group 2, Census Tract 111, Rockingham County, Virginia",30.2,83.5978835978836,1323,70417.0,21.191135734072024,3.096539162112933,38.510948,-78.963158,POINT (-8790138.539988806 4651859.216902839),113,19242.067660714227,238.0,31569,7185.58053582428,1.728144060412431
3,511650111003,"Block Group 3, Census Tract 111, Rockingham County, Virginia",50.8,83.82165605095541,785,69125.0,12.993920972644377,1.1194029850746268,38.474679,-78.947551,POINT (-8788401.176695997 4646700.768214622),113,14246.699801695522,238.0,31732,9033.494133117942,1.728144060412431
0,511650112001,"Block Group 1, Census Tract 112, Rockingham County, Virginia",49.5,99.35622317596568,932,41375.0,13.849765258215962,5.707196029776675,38.440003,-79.001979,POINT (-8794460.073940894 4641771.313936052),113,17051.47477152624,238.0,30715,3872.447002546589,1.728144060412431
3,511650112002,"Block Group 2, Census Tract 112, Rockingham County, Virginia",40.2,92.0648838228847,2281,68553.0,9.329538266919672,0.5997001499250375,38.415211,-79.056069,POINT (-8800481.3451979 4638248.396229651),113,22381.646734859645,238.0,30715,7102.110057390902,1.728144060412431
2,511650112003,"Block Group 3, Census Tract 112, Rockingham County, Virginia",39.5,94.36950146627566,1705,107730.0,10.70110701107011,0.0,38.471442,-79.071653,POINT (-8802216.148142423 4646240.504018442),113,25851.18920032581,238.0,30715,5323.121404918326,1.728144060412431
5,511650114001,"Block Group 1, Census Tract 114, Rockingham County, Virginia",37.0,98.5981308411215,1284,76250.0,23.18244170096022,0.0,38.461588,-78.91307,POINT (-8784562.769333953 4644839.505648143),113,10277.405893182318,238.0,31732,4872.828334695556,1.728144060412431
5,511650114002,"Block Group 2, Census Tract 114, Rockingham County, Virginia",33.0,80.60556464811785,1222,77917.0,21.686046511627907,0.0,38.415845,-78.94867,POINT (-8788525.743206194 4638338.471912246),113,10491.58522184852,238.0,31650,5302.423816527235,1.728144060412431
5,511650114003,"Block Group 3, Census Tract 114, Rockingham County, Virginia",36.2,100.0,663,50313.0,20.246085011185684,5.459770114942529,38.428533,-78.945246,POINT (-8788144.585269716 4640141.288396941),113,10538.579240639589,238.0,30839,6137.102477606095,1.728144060412431
0,511650114004,"Block Group 4, Census Tract 114, Rockingham County, Virginia",60.7,97.5243810952738,1333,84116.0,24.215686274509803,3.7109375,38.44482,-78.922588,POINT (-8785622.308247324 4642455.945041996),113,9367.850117505772,238.0,31732,4703.937270801497,1.728144060412431
5,511650114005,"Block Group 5, Census Tract 114, Rockingham County, Virginia",38.4,57.17299578059072,948,63263.0,9.116022099447514,0.0,38.417552,-78.914173,POINT (-8784685.554732298 4638580.998223464),113,6774.845128070711,238.0,30839,2558.3739718949896,1.728144060412431
5,511650115001,"Block Group 1, Census Tract 115, Rockingham County, Virginia",38.8,87.65625,1920,70769.0,20.66822066822067,12.659574468085106,38.390469,-78.975132,POINT (-8791471.479571564 4634733.788474331),113,13486.619327553137,238.0,31650,917.2624325997364,1.728144060412431
5,511650115002,"Block Group 2, Census Tract 115, Rockingham County, Virginia",21.1,82.33310856372218,1483,63750.0,24.45255474452555,3.483870967741935,38.377859,-78.969619,POINT (-8790857.77521882 4632942.99721011),113,13287.516127934095,238.0,31650,998.2798378883572,1.728144060412431
5,511650115003,"Block Group 3, Census Tract 115, Rockingham County, Virginia",37.0,94.10131852879944,1441,65066.0,26.22658340767172,4.325437693099897,38.388524,-78.957159,POINT (-8789470.734363537 4634457.5516927615),113,11566.926105622077,238.0,31650,1949.4086489792608,1.728144060412431
5,511650115004,"Block Group 4, Census Tract 115, Rockingham County, Virginia",32.7,91.2926992632284,1493,67972.0,31.548311990686845,3.610108303249097,38.381251,-78.966374,POINT (-8790496.543471197 4633424.676585142),113,12806.635728681602,238.0,31650,914.3641458362272,1.728144060412431
5,511650116001,"Block Group 1, Census Tract 116, Rockingham County, Virginia",38.6,92.11956521739133,1104,86071.0,22.3125,1.9637462235649543,38.373081,-78.93866,POINT (-8787411.435103351 4632264.537861776),113,10321.134811308715,238.0,31650,4206.869033486978,1.728144060412431
0,511650116002,"Block Group 2, Census Tract 116, Rockingham County, Virginia",41.0,99.0139687756779,1217,102629.0,26.436781609195403,0.6451612903225806,38.35716,-78.9742,POINT (-8791367.729806146 4630004.1346283),113,14871.388338170827,238.0,31650,3825.961448944349,1.728144060412431
3,511650117001,"Block Group 1, Census Tract 117, Rockingham County, Virginia",36.6,100.0,1253,96111.0,18.99736147757256,6.772334293948126,38.342018,-78.907945,POINT (-8783992.256943636 4627854.791998076),113,10695.949741941116,238.0,30842,7779.523382675841,1.728144060412431
5,511650117002,"Block Group 2, Census Tract 117, Rockingham County, Virginia",25.1,88.36898395721924,1496,55667.0,19.16445623342175,0.0,38.410445,-78.856095,POINT (-8778220.341346005 4637571.291085619),113,763.4062794962323,238.0,31578,1972.4685879618248,1.728144060412431
5,511650117003,"Block Group 3, Census Tract 117, Rockingham County, Virginia",39.5,94.04580152671755,1965,70938.0,30.99273607748184,0.0,38.394795,-78.877144,POINT (-8780563.505307715 4635348.211165561),113,2825.996739965677,238.0,31578,2016.6656759063744,1.728144060412431
3,511650118011,"Block Group 1, Census Tract 118.01, Rockingham County, Virginia",48.7,78.85852090032154,1244,79632.0,36.49393605292172,5.50098231827112,38.358911,-78.798871,POINT (-8771850.194804853 4630252.710639244),113,9091.400760356655,238.0,37083,8173.308403036593,1.728144060412431
3,511650118012,"Block Group 2, Census Tract 118.01, Rockingham County, Virginia",44.9,92.13569776407094,1297,50188.0,20.29467680608365,3.143189755529686,38.325056,-78.842068,POINT (-8776658.862848649 4625447.641542129),113,11460.761601870036,238.0,30842,9156.0010928775,1.728144060412431
0,511650118021,"Block Group 1, Census Tract 118.02, Rockingham County, Virginia",54.5,92.85714285714286,1974,90024.0,32.01487491548343,4.531722054380665,38.398674,-78.827162,POINT (-8774999.534518884 4635899.177613711),113,3275.942276948389,238.0,31578,3577.1948278316486,1.728144060412431
0,511650118022,"Block Group 2, Census Tract 118.02, Rockingham County, Virginia",52.2,95.4326923076923,1664,119559.0,28.067484662576685,4.840613931523023,38.383175,-78.830117,POINT (-8775328.483614178 4633697.903345249),113,4199.083750213095,238.0,31578,3770.396233836714,1.728144060412431
5,511650118023,"Block Group 3, Census Tract 118.02, Rockingham County, Virginia",40.8,83.4402566158781,2494,106331.0,33.288409703504044,0.0,38.395729,-78.845291,POINT (-8777017.645567475 4635480.872207518),113,1744.5706601596123,238.0,31578,1556.0088600809988,1.728144060412431
0,511650119001,"Block Group 1, Census Tract 119, Rockingham County, Virginia",43.2,90.20208205756278,1633,88375.0,22.602739726027394,3.455723542116631,38.366803,-78.738782,POINT (-8765161.117922576 4631373.151841309),113,14077.629914465186,238.0,37083,1777.90694898533,1.728144060412431
0,511650119002,"Block Group 2, Census Tract 119, Rockingham County, Virginia",57.6,88.49557522123894,113,123472.0,39.1566265060241,19.69696969696969,38.413806,-78.749093,POINT (-8766308.933192145 4638048.783377487),113,11901.422006728291,238.0,37083,5718.204822706869,1.728144060412431
3,511650119003,"Block Group 3, Census Tract 119, Rockingham County, Virginia",40.8,92.00298953662184,1338,66667.0,14.318706697459586,3.4904013961605584,38.409205,-78.788124,POINT (-8770653.844237296 4637395.131730595),113,7514.720539016514,238.0,31536,7144.30577387359,1.728144060412431
3,511650120001,"Block Group 1, Census Tract 120, Rockingham County, Virginia",38.2,100.0,1282,65262.0,11.79596174282678,2.88,38.313389,-78.737128,POINT (-8764976.995484803 4623792.254305454),113,18518.116945652397,238.0,37083,9036.007262409785,1.728144060412431
0,511650120002,"Block Group 2, Census Tract 120, Rockingham County, Virginia",45.9,98.13457694870088,1501,45714.0,11.909448818897635,5.057096247960848,38.26455,-78.808566,POINT (-8772929.437268093 4616865.559262854),113,20616.807359267408,238.0,31680,1834.847823027874,1.728144060412431
5,511650120003,"Block Group 3, Census Tract 120, Rockingham County, Virginia",34.2,85.80827067669173,1064,73359.0,16.758620689655174,0.0,38.269718,-78.821266,POINT (-8774343.194801167 4617598.301407425),113,19585.921678333987,238.0,31680,1225.3452079080682,1.728144060412431
0,511650120004,"Block Group 4, Census Tract 120, Rockingham County, Virginia",47.1,91.90635451505015,1495,88189.0,17.07097933513028,3.552206673842842,38.275383,-78.828456,POINT (-8775143.581939971 4618401.5703388825),113,18653.155049996512,238.0,31680,2018.5968523555916,1.728144060412431
3,511670301001,"Block Group 1, Census Tract 301, Russell County, Virginia",45.7,100.0,905,29250.0,7.989347536617843,19.51219512195122,37.097893,-81.917753,POINT (-9119042.550889159 4452760.607111267),14,10895.140246367804,151.0,30835,12210.686984389924,5.628238100562824
3,511670301002,"Block Group 2, Census Tract 301, Russell County, Virginia",47.9,100.0,978,60417.0,10.597439544807964,0.0,37.062946,-81.886417,POINT (-9115554.24332566 4447884.2834525695),14,8614.255530745126,151.0,30835,9703.965863034153,5.628238100562824
3,511670301003,"Block Group 3, Census Tract 301, Russell County, Virginia",53.1,100.0,752,33510.0,17.739403453689167,38.38028169014084,37.061099,-81.971654,POINT (-9125042.782762406 4447626.625143774),14,17520.08686255708,151.0,30716,6404.705532836591,5.628238100562824
0,511670301004,"Block Group 4, Census Tract 301, Russell County, Virginia",57.8,100.0,630,26691.0,4.438860971524288,0.0,37.023938,-81.945598,POINT (-9122142.242110297 4442443.961193195),14,17108.53282244613,151.0,30716,4261.817783461803,5.628238100562824
0,511670301005,"Block Group 5, Census Tract 301, Russell County, Virginia",54.6,97.06457925636008,511,38929.0,10.436893203883496,3.3057851239669422,37.025723,-81.974713,POINT (-9125383.309084743 4442692.848476293),14,19723.4819461455,151.0,30716,1612.498902531489,5.628238100562824
0,511670302011,"Block Group 1, Census Tract 302.01, Russell County, Virginia",61.9,70.10309278350515,291,21563.0,0.0,13.043478260869565,36.972229,-82.291465,POINT (-9160643.980432494 4435236.574580778),35,25824.075256407225,78.0,30821,424.1918780986591,4.049213518143592
0,511670302021,"Block Group 1, Census Tract 302.02, Russell County, Virginia",57.2,98.99169632265718,1686,56250.0,13.411854103343464,0.0,36.936439,-82.051229,POINT (-9133901.031242283 4430250.902766977),35,6055.194248872943,78.0,31713,5056.480547183689,4.049213518143592
0,511670302022,"Block Group 2, Census Tract 302.02, Russell County, Virginia",45.7,94.90790899241604,923,29558.0,11.492734478203436,0.0,36.90667,-82.073267,POINT (-9136354.290180383 4426105.760691988),35,1239.714475975224,78.0,31713,933.4123711410564,4.049213518143592
2,511670303001,"Block Group 1, Census Tract 303, Russell County, Virginia",40.9,97.41282339707536,889,41992.0,14.022662889518417,15.937499999999998,36.876235,-82.332044,POINT (-9165161.214049393 4421869.554152723),35,28403.545414008557,78.0,30779,3492.064046734247,4.049213518143592
3,511670303002,"Block Group 2, Census Tract 303, Russell County, Virginia",50.4,94.1119691119691,1036,33689.0,4.964953271028037,0.0,36.841973,-82.333531,POINT (-9165326.746132204 4417102.691928085),35,29475.165675949876,78.0,30779,7410.121371186369,4.049213518143592
2,511670303003,"Block Group 3, Census Tract 303, Russell County, Virginia",52.5,93.47826086956522,920,44779.0,12.804878048780488,0.967741935483871,36.823128,-82.298058,POINT (-9161377.909835294 4414481.702921854),35,26616.46936801778,78.0,30795,5225.119867883916,4.049213518143592
3,511670303004,"Block Group 4, Census Tract 303, Russell County, Virginia",38.2,100.0,1152,31071.0,6.263982102908278,15.745856353591158,36.795074,-82.242588,POINT (-9155203.017680991 4410581.108594588),35,23280.845147402728,78.0,30795,5346.676650568948,4.049213518143592
1,511670304021,"Block Group 1, Census Tract 304.02, Russell County, Virginia",37.1,99.60629921259844,1524,46827.0,12.805474095796676,0.3105590062111801,36.964599,-81.866484,POINT (-9113335.311915677 4434173.492439584),14,18850.57949987422,151.0,31540,1991.36504967218,5.628238100562824
0,511670304022,"Block Group 2, Census Tract 304.02, Russell County, Virginia",47.1,96.73837612768912,1441,63150.0,15.867944621938232,7.663551401869159,36.984777,-81.907426,POINT (-9117892.954507736 4436985.109729913),14,18146.57149313369,151.0,31540,4460.139004270058,5.628238100562824
3,511670304031,"Block Group 1, Census Tract 304.03, Russell County, Virginia",51.0,97.30820995962316,743,65553.0,15.133779264214049,12.807881773399016,36.869527,-82.131727,POINT (-9142862.027612159 4420936.103766905),35,7194.111446802217,78.0,31713,8543.905844300287,4.049213518143592
5,511670304032,"Block Group 2, Census Tract 304.03, Russell County, Virginia",32.7,98.43014128728414,637,46875.0,21.44927536231884,0.0,36.899419,-82.075455,POINT (-9136597.85722624 4425096.350512682),35,345.1271317396085,78.0,31713,1039.526330796279,4.049213518143592
5,511670304033,"Block Group 3, Census Tract 304.03, Russell County, Virginia",42.8,99.01785714285715,1120,60435.0,10.56563500533618,0.0,36.898966,-82.067399,POINT (-9135701.067408407 4425033.291661682),35,1230.849092128316,78.0,31713,473.824222783538,4.049213518143592
0,511670304034,"Block Group 4, Census Tract 304.03, Russell County, Virginia",48.6,100.0,823,53787.0,12.050359712230216,0.0,36.897884,-82.118439,POINT (-9141382.814218497 4424882.675788403),35,4452.927167472544,78.0,31713,5774.952212931003,4.049213518143592
0,511670304041,"Block Group 1, Census Tract 304.04, Russell County, Virginia",50.5,87.65989465763731,1329,30446.0,15.221579961464354,12.643678160919542,36.882094,-82.040272,POINT (-9132681.30358166 4422684.929192145),35,4844.127741688402,78.0,31713,4087.180304524796,4.049213518143592
5,511670304042,"Block Group 2, Census Tract 304.04, Russell County, Virginia",38.6,96.09756097560977,615,36920.0,15.154639175257731,14.691943127962084,36.882208,-82.075579,POINT (-9136611.660843099 4422700.794764721),35,2329.9941105119783,78.0,31713,2965.770979459336,4.049213518143592
0,511670305001,"Block Group 1, Census Tract 305, Russell County, Virginia",45.0,99.23254029163468,1303,32829.0,10.409924487594392,2.941176470588235,37.019211,-82.014447,POINT (-9129806.477731923 4441784.8912964435),35,18226.592831081416,78.0,30716,3576.336770687872,4.049213518143592
5,511670305002,"Block Group 2, Census Tract 305, Russell County, Virginia",30.5,99.27007299270072,548,53750.0,15.296052631578949,7.142857142857142,37.005028,-81.973273,POINT (-9125223.009018002 4439807.648783373),35,18870.649084972243,78.0,30716,1847.795179847844,4.049213518143592
3,511670306001,"Block Group 1, Census Tract 306, Russell County, Virginia",27.0,100.0,785,55568.0,10.532407407407408,16.835016835016837,36.917258,-82.247174,POINT (-9155713.52886577 4427579.886277592),35,18957.03406119492,78.0,31554,7205.829011841443,4.049213518143592
3,511670306002,"Block Group 2, Census Tract 306, Russell County, Virginia",33.5,100.0,1279,37321.0,12.784810126582276,3.341288782816229,36.851595,-82.187842,POINT (-9149108.720838023 4418441.182246363),35,13835.206719991778,78.0,30795,7680.58535552862,4.049213518143592
3,511670306003,"Block Group 3, Census Tract 306, Russell County, Virginia",48.8,100.0,888,43922.0,14.217687074829932,0.7792207792207793,36.872266,-82.269788,POINT (-9158230.90783057 4421317.238856975),35,21616.76291241437,78.0,30779,4796.087326209002,4.049213518143592
2,511690301001,"Block Group 1, Census Tract 301, Scott County, Virginia",58.6,100.0,577,19886.0,8.752735229759299,0.0,36.636146,-82.604266,POINT (-9195464.82847212 4388510.857037884),50,37492.1842914956,134.0,31538,3536.259201586693,2.9429205191838883
2,511690301002,"Block Group 2, Census Tract 301, Scott County, Virginia",46.4,99.21156373193168,1522,67321.0,23.965827338129497,0.2280501710376282,36.650341,-82.581038,POINT (-9192879.099339975 4390480.254690215),50,37033.40546209139,134.0,31538,1790.3381741267788,2.9429205191838883
2,511690301003,"Block Group 3, Census Tract 301, Scott County, Virginia",41.1,98.21615949632738,953,43906.0,17.959527824620576,3.6414565826330536,36.640581,-82.61355,POINT (-9196498.318624645 4389126.124756062),50,36483.73869449984,134.0,31538,4546.356654607063,2.9429205191838883
2,511690302001,"Block Group 1, Census Tract 302, Scott County, Virginia",39.4,91.16847826086956,1472,37946.0,9.823788546255503,5.076142131979696,36.721361,-82.828463,POINT (-9220422.3243495 4400338.94351617),50,23128.75769845446,134.0,30915,3157.9844571900626,2.9429205191838883
3,511690302002,"Block Group 2, Census Tract 302, Scott County, Virginia",44.6,93.42485549132948,1384,41761.0,14.824654622741765,8.352668213457076,36.67247,-82.863339,POINT (-9224304.702910407 4393551.130446693),50,30872.22662949953,134.0,30916,6738.617041123586,2.9429205191838883
3,511690302003,"Block Group 3, Census Tract 302, Scott County, Virginia",30.0,100.0,1120,58750.0,14.055299539170507,0.0,36.639463,-82.784871,POINT (-9215569.68510684 4388971.021234687),50,33190.091596157945,134.0,30915,12254.68438705926,2.9429205191838883
3,511690302004,"Block Group 4, Census Tract 302, Scott County, Virginia",65.2,100.0,512,22031.0,5.240174672489083,0.0,36.612915,-82.725647,POINT (-9208976.899584098 4385288.597956861),50,36864.63266759214,134.0,31641,8500.460416105938,2.9429205191838883
3,511690303001,"Block Group 1, Census Tract 303, Scott County, Virginia",54.3,100.0,1129,33750.0,16.350710900473935,2.112676056338028,36.731629,-82.74753,POINT (-9211412.904001128 4401765.056645455),50,20256.67029262833,134.0,30915,5980.900794267735,2.9429205191838883
3,511690303002,"Block Group 2, Census Tract 303, Scott County, Virginia",48.6,98.73073436083408,1103,29405.0,4.292343387470997,11.232876712328768,36.77228,-82.622095,POINT (-9197449.543673474 4407412.9100802755),50,20830.471785928097,134.0,31725,5138.170619754118,2.9429205191838883
1,511690303003,"Block Group 3, Census Tract 303, Scott County, Virginia",39.5,95.86645468998412,629,46563.0,8.557457212713937,0.0,36.840488,-82.466695,POINT (-9180150.4948042 4416896.132609241),72,23409.305488859987,129.0,30786,2005.22637215664,5.862037626101972
3,511690304001,"Block Group 1, Census Tract 304, Scott County, Virginia",54.7,99.23747276688452,918,47061.0,6.885456885456885,1.809954751131222,36.697448,-82.615183,POINT (-9196680.103353111 4397018.427606976),50,29473.860911440595,134.0,31538,9352.9256997408,2.9429205191838883
3,511690304002,"Block Group 2, Census Tract 304, Scott County, Virginia",42.8,99.81538461538462,1625,43917.0,10.296762589928058,0.7246376811594203,36.753261,-82.472332,POINT (-9180778.0027738 4404770.1296361545),72,31283.786190201663,129.0,31730,6289.366436914961,5.862037626101972
2,511690304003,"Block Group 3, Census Tract 304, Scott County, Virginia",56.3,98.88888888888889,1170,44219.0,13.717277486910994,3.4482758620689653,36.785631,-82.401563,POINT (-9172900.033729851 4409268.486645648),26,33287.25420999487,25.0,31730,4955.366968324366,0.6646284726837698
3,511690305001,"Block Group 1, Census Tract 305, Scott County, Virginia",55.1,93.44262295081968,976,36053.0,17.302452316076295,4.504504504504505,36.69771,-82.460253,POINT (-9179433.374644509 4397054.802855169),26,30484.27771960777,25.0,31532,6549.62397558832,0.6646284726837698
2,511690305002,"Block Group 2, Census Tract 305, Scott County, Virginia",55.1,100.0,1325,43409.0,11.834600760456274,14.960629921259844,36.657662,-82.456204,POINT (-9178982.642026287 4391496.103536431),26,27942.217036396665,25.0,31532,2248.6829719600278,0.6646284726837698
3,511690305003,"Block Group 3, Census Tract 305, Scott County, Virginia",52.8,100.0,1196,39841.0,9.59843290891283,5.9760956175298805,36.623875,-82.407124,POINT (-9173519.081418153 4386808.685272699),26,21508.84182581109,25.0,31532,8523.47760069836,0.6646284726837698
2,511690306001,"Block Group 1, Census Tract 306, Scott County, Virginia",46.0,97.80564263322884,638,36625.0,12.004175365344468,0.0,36.614249,-82.644634,POINT (-9199958.573676463 4385473.60433434),50,38562.29242150376,134.0,31641,821.9058683706007,2.9429205191838883
2,511690306002,"Block Group 2, Census Tract 306, Scott County, Virginia",40.9,97.25568942436412,1494,49297.0,14.713322091062397,6.005221932114883,36.617971,-82.581095,POINT (-9192885.44455095 4385989.808467409),26,40655.37571079226,25.0,30863,1900.072464620755,0.6646284726837698
2,511690306003,"Block Group 3, Census Tract 306, Scott County, Virginia",41.1,97.54797441364606,938,57766.0,6.484962406015038,3.571428571428571,36.600998,-82.548243,POINT (-9189228.376639409 4383636.025538824),26,36899.0856463408,25.0,30863,3230.4509534822337,0.6646284726837698
2,511690306004,"Block Group 4, Census Tract 306, Scott County, Virginia",51.8,96.20111731843576,895,52813.0,13.64221364221364,5.369127516778524,36.62241,-82.553652,POINT (-9189830.50376511 4386605.485906189),26,37661.20963890086,25.0,30863,1217.3051351333168,0.6646284726837698
5,511710401011,"Block Group 1, Census Tract 401.01, Shenandoah County, Virginia",37.2,82.96960249415433,2566,60333.0,17.780429594272075,0.0,38.998818,-78.371457,POINT (-8724270.685966937 4721502.262636286),117,21646.227534348112,68.0,38822,1823.969289230996,1.1465376249810315
3,511710401012,"Block Group 2, Census Tract 401.01, Shenandoah County, Virginia",54.1,94.7653429602888,554,36116.0,8.415841584158416,4.794520547945205,38.987025,-78.407132,POINT (-8728242.008800985 4719813.185535361),70,20410.33227455104,25.0,38822,5181.545756478276,0.855402723602272
5,511710401021,"Block Group 1, Census Tract 401.02, Shenandoah County, Virginia",34.6,87.5952875952876,1443,46389.0,16.179775280898877,0.0,38.985607,-78.356738,POINT (-8722632.17438195 4719610.108471885),117,19355.14543446067,68.0,38822,679.0991239459954,1.1465376249810315
5,511710401022,"Block Group 2, Census Tract 401.02, Shenandoah County, Virginia",36.0,91.58709677419354,3875,52829.0,19.186278420422816,7.411444141689373,38.99499,-78.346734,POINT (-8721518.534196053 4720953.95847298),117,18956.393727687293,68.0,38822,1757.1850051354618,1.1465376249810315
3,511710401023,"Block Group 3, Census Tract 401.02, Shenandoah County, Virginia",53.4,100.0,494,93235.0,9.203980099502488,5.248618784530387,39.032828,-78.346261,POINT (-8721465.880076908 4726374.993371937),117,22059.465546370066,68.0,38822,6448.584078444585,1.1465376249810315
3,511710402011,"Block Group 1, Census Tract 402.01, Shenandoah County, Virginia",33.6,92.53333333333332,750,58393.0,27.40174672489083,2.295081967213114,38.834104,-78.750891,POINT (-8766509.08563659 4697936.175905312),70,27030.354032417334,25.0,30854,6971.503063735112,0.855402723602272
3,511710402013,"Block Group 3, Census Tract 402.01, Shenandoah County, Virginia",47.7,94.3713834823777,1901,86016.0,10.82375478927203,4.6627810158201495,38.804689,-78.744524,POINT (-8765800.31443871 4693733.436209131),70,27472.420920566703,25.0,30854,6168.995291378726,0.855402723602272
3,511710402021,"Block Group 1, Census Tract 402.02, Shenandoah County, Virginia",49.0,98.69077306733168,1604,85240.0,16.171477079796265,8.771929824561402,38.919746,-78.59389,POINT (-8749031.814262556 4710182.386572517),70,11484.024663979966,25.0,30896,11053.860582992824,0.855402723602272
3,511710402022,"Block Group 2, Census Tract 402.02, Shenandoah County, Virginia",53.8,100.0,1669,64086.0,12.518853695324283,2.064220183486239,39.039687,-78.413911,POINT (-8728996.643629074 4727357.990195981),70,26614.29569562284,25.0,38064,6183.592824515425,0.855402723602272
0,511710403001,"Block Group 1, Census Tract 403, Shenandoah County, Virginia",50.6,98.06843267108168,1812,73281.0,9.718208092485549,3.036238981390793,38.940781,-78.437867,POINT (-8731663.413350517 4713192.505289977),70,13065.363233658732,25.0,44633,761.4176245291453,0.855402723602272
0,511710403002,"Block Group 2, Census Tract 403, Shenandoah County, Virginia",50.2,94.52418926103137,1881,51857.0,12.82703488372093,2.079002079002079,38.93279,-78.482243,POINT (-8736603.327073958 4712048.884159071),70,9550.052587335276,25.0,44633,4978.299783855899,0.855402723602272
3,511710404001,"Block Group 1, Census Tract 404, Shenandoah County, Virginia",59.4,91.14583333333334,768,85188.0,23.87312186978297,5.288461538461538,38.917291,-78.397209,POINT (-8727137.385493845 4709831.133039124),70,14492.109049775803,25.0,44633,6313.81727019248,0.855402723602272
3,511710404002,"Block Group 2, Census Tract 404, Shenandoah County, Virginia",41.6,99.07635467980296,1624,87827.0,14.395229982964224,0.9411764705882352,38.80768,-78.481445,POINT (-8736514.494120305 4694160.703341515),70,9601.890231491532,25.0,31742,8958.25518621668,0.855402723602272
5,511710405011,"Block Group 1, Census Tract 405.01, Shenandoah County, Virginia",41.1,88.4065643197459,1889,85219.0,15.343915343915343,0.0,38.886553,-78.511097,POINT (-8739815.33966131 4705434.266543611),70,2324.520338171936,25.0,31692,829.0094775951695,0.855402723602272
5,511710405012,"Block Group 2, Census Tract 405.01, Shenandoah County, Virginia",31.8,60.66536203522504,1533,39570.0,18.653648509763617,7.507082152974505,38.882625,-78.498969,POINT (-8738465.256876968 4704872.529384074),70,2319.5178726760514,25.0,31692,824.0275167312682,0.855402723602272
5,511710405013,"Block Group 3, Census Tract 405.01, Shenandoah County, Virginia",39.9,81.73333333333333,2250,55789.0,18.270481144343304,13.636363636363637,38.866396,-78.514382,POINT (-8740181.024188563 4702551.974517455),70,598.4979433006239,25.0,30896,659.659301982015,0.855402723602272
5,511710405014,"Block Group 4, Census Tract 405.01, Shenandoah County, Virginia",40.3,87.77573529411765,1088,68295.0,14.0302613480055,0.0,38.882693,-78.534045,POINT (-8742369.899336033 4704882.253693957),70,2972.337476609768,25.0,30896,2598.330420389121,0.855402723602272
0,511710405021,"Block Group 1, Census Tract 405.02, Shenandoah County, Virginia",45.3,76.79856115107914,1112,42278.0,11.543909348441924,4.878048780487805,38.865065,-78.580509,POINT (-8747542.248156251 4702361.680782462),70,7600.138373040246,25.0,31614,6138.082778099459,0.855402723602272
3,511710405022,"Block Group 2, Census Tract 405.02, Shenandoah County, Virginia",50.1,93.28703703703704,1296,52741.0,13.408119658119658,0.0,38.889825,-78.574592,POINT (-8746883.570729228 4705902.213877527),70,7445.158654253248,25.0,30896,6833.980414179372,0.855402723602272
0,511710406001,"Block Group 1, Census Tract 406, Shenandoah County, Virginia",44.3,96.14065180102916,1166,78158.0,10.0,0.0,38.810505,-78.578462,POINT (-8747314.377158597 4694564.273692285),70,11266.033812034457,25.0,31614,2235.109033007048,0.855402723602272
5,511710406002,"Block Group 2, Census Tract 406, Shenandoah County, Virginia",34.7,90.15151515151516,1716,73856.0,15.416323165704863,4.8478015783540025,38.83294,-78.564657,POINT (-8745777.611588197 4697769.833576943),70,7886.3039540214895,25.0,31614,1389.2228667216566,0.855402723602272
0,511710406003,"Block Group 3, Census Tract 406, Shenandoah County, Virginia",56.4,94.69777306468715,943,51154.0,10.797799174690509,0.0,38.837295,-78.627222,POINT (-8752742.315529678 4698392.202202217),70,13608.71775761108,25.0,30833,5720.846809026535,0.855402723602272
5,511710407001,"Block Group 1, Census Tract 407, Shenandoah County, Virginia",38.2,87.28323699421965,1557,45625.0,8.695652173913043,5.291005291005291,38.747133,-78.632846,POINT (-8753368.376345899 4685514.998277074),0,21715.177543916747,25.0,31615,1159.126771604608,0.7714144655640582
0,511710407002,"Block Group 2, Census Tract 407, Shenandoah County, Virginia",44.5,83.52699931647301,1463,60357.0,11.591355599214143,2.8380634390651087,38.761635,-78.644564,POINT (-8754672.818139015 4687585.1182097895),70,21379.55615820617,25.0,31615,2617.022160213147,0.855402723602272
3,511710407003,"Block Group 3, Census Tract 407, Shenandoah County, Virginia",45.9,95.34426229508198,1525,56528.0,15.707762557077626,5.216095380029806,38.752224,-78.69552,POINT (-8760345.214111876 4686241.676378907),70,26447.805447253773,25.0,31615,6079.054242787386,0.855402723602272
0,511710408001,"Block Group 1, Census Tract 408, Shenandoah County, Virginia",58.3,93.55742296918768,1785,48145.0,13.25678496868476,0.646830530401035,38.640252,-78.670456,POINT (-8757555.102394633 4670270.9827498235),0,22609.733658045127,25.0,30966,988.0983205099792,0.7714144655640582
