,geoid,name,median_age,white_pct,median_income,college_degree_pct,unemploy_pct,latitude,longitude
3636,511770203052,"Block Group 2, Census Tract 203.05, Spotsylvania County, Virginia",55.6,80.0,103456.0,7.264957264957266,13.461538461538462,38.245576,-77.503769
3637,511770203053,"Block Group 3, Census Tract 203.05, Spotsylvania County, Virginia",32.2,65.68832983927324,82500.0,19.73404255319149,0.0,38.237098,-77.512077
3638,511770203071,"Block Group 1, Census Tract 203.07, Spotsylvania County, Virginia",30.5,50.39274924471299,79762.0,20.180436847103515,8.771929824561402,38.250766,-77.538832
3639,511770203072,"Block Group 2, Census Tract 203.07, Spotsylvania County, Virginia",37.5,63.172645739910315,94336.0,18.677940046118373,4.8152295632698765,38.263533,-77.547901
3640,511770203081,"Block Group 1, Census Tract 203.08, Spotsylvania County, Virginia",43.9,51.96911196911197,149208.0,27.532327586206897,3.4700315457413247,38.243513,-77.549146
3641,511770203082,"Block Group 2, Census Tract 203.08, Spotsylvania County, Virginia",38.2,77.22980062959076,95337.0,14.992877492877493,0.0,38.252767,-77.560084
3642,511770203091,"Block Group 1, Census Tract 203.09, Spotsylvania County, Virginia",46.5,72.52897068847989,129228.0,33.533533533533536,6.23409669211196,38.225091,-77.542195
3643,511770203092,"Block Group 2, Census Tract 203.09, Spotsylvania County, Virginia",36.1,90.07782101167315,117316.0,27.144970414201186,8.739255014326648,38.231562,-77.548059
3644,511770203093,"Block Group 3, Census Tract 203.09, Spotsylvania County, Virginia",30.8,45.63106796116505,88362.0,14.115308151093439,3.110047846889952,38.241038,-77.529107
3645,511770203094,"Block Group 4, Census Tract 203.09, Spotsylvania County, Virginia",33.2,45.33227848101266,81571.0,22.05710955710956,4.208542713567839,38.235663,-77.534261
3646,511770203111,"Block Group 1, Census Tract 203.11, Spotsylvania County, Virginia",34.5,82.3669579030977,64924.0,4.8734177215189876,0.0,38.135911,-77.534109
3647,511770203112,"Block Group 2, Census Tract 203.11, Spotsylvania County, Virginia",,,,,,38.150667,-77.549991
3648,511770203113,"Block Group 3, Census Tract 203.11, Spotsylvania County, Virginia",41.4,78.55721393034825,80833.0,19.16488222698073,6.358381502890173,38.167041,-77.578619
3649,511770203114,"Block Group 4, Census Tract 203.11, Spotsylvania County, Virginia",47.1,55.524079320113316,82705.0,11.412535079513564,4.9275362318840585,38.136861,-77.586235
3650,511770203115,"Block Group 5, Census Tract 203.11, Spotsylvania County, Virginia",23.8,53.45953002610966,39750.0,7.5691411935953425,32.724902216427644,38.196116,-77.597352
3651,511770203121,"Block Group 1, Census Tract 203.12, Spotsylvania County, Virginia",59.7,77.86357786357786,87521.0,22.74187073464472,8.092948717948719,38.225802,-77.522139
3652,511770203122,"Block Group 2, Census Tract 203.12, Spotsylvania County, Virginia",36.3,68.34036029129935,146230.0,29.125615763546797,2.945508100147275,38.215311,-77.527326
3653,511770203131,"Block Group 1, Census Tract 203.13, Spotsylvania County, Virginia",27.0,25.0,,20.62937062937063,44.5945945945946,38.209544,-77.503439
3654,511770203141,"Block Group 1, Census Tract 203.14, Spotsylvania County, Virginia",31.5,55.08317929759704,128258.0,12.629533678756477,2.371541501976284,38.204075,-77.524354
3655,511770203142,"Block Group 2, Census Tract 203.14, Spotsylvania County, Virginia",,,,,,38.209906,-77.509755
3656,511770203151,"Block Group 1, Census Tract 203.15, Spotsylvania County, Virginia",75.4,100.0,,50.0,0.0,38.186415,-77.516536
3657,511770203152,"Block Group 2, Census Tract 203.15, Spotsylvania County, Virginia",43.5,65.97014925373135,193919.0,27.530364372469634,5.5,38.190983,-77.549159
3658,511770203161,"Block Group 1, Census Tract 203.16, Spotsylvania County, Virginia",36.5,70.6043956043956,157981.0,21.680790960451976,4.782847718526663,38.232812,-77.587004
