,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct
2856,1500000US511371101073,"Block Group 3, Census Tract 1101.07, Orange County, Virginia",49.1,78.8939624556063,1971,84232.0,26.027397260273972,3.3175355450236967
2857,1500000US511371101081,"Block Group 1, Census Tract 1101.08, Orange County, Virginia",36.6,89.1631315079059,2593,138992.0,22.008679479231247,3.189368770764119
2858,1500000US511371101082,"Block Group 2, Census Tract 1101.08, Orange County, Virginia",42.0,51.94508009153318,1748,102455.0,18.851791530944624,5.937921727395412
2859,1500000US511371101083,"Block Group 3, Census Tract 1101.08, Orange County, Virginia",50.2,92.76500280426248,1783,,22.283005105762218,0.0
2860,1500000US511371102001,"Block Group 1, Census Tract 1102, Orange County, Virginia",37.6,87.2680742162508,1563,63021.0,17.16867469879518,4.915514592933948
2861,1500000US511371102002,"Block Group 2, Census Tract 1102, Orange County, Virginia",38.7,60.147098883138106,3671,58105.0,13.488080301129235,10.201912858660998
2862,1500000US511371103011,"Block Group 1, Census Tract 1103.01, Orange County, Virginia",33.2,60.42908224076281,1678,75827.0,13.886572143452877,2.5893958076448826
2863,1500000US511371103012,"Block Group 2, Census Tract 1103.01, Orange County, Virginia",42.4,75.50471063257066,2229,46912.0,12.726723095525996,14.957264957264957
2864,1500000US511371103021,"Block Group 1, Census Tract 1103.02, Orange County, Virginia",46.2,68.83320281910729,1277,86040.0,18.181818181818183,0.0
2865,1500000US511371103022,"Block Group 2, Census Tract 1103.02, Orange County, Virginia",40.4,93.67842418689877,2183,77949.0,18.227326266195522,0.0
2866,1500000US511390301001,"Block Group 1, Census Tract 301, Page County, Virginia",36.4,83.55342136854742,833,36645.0,10.850694444444445,9.35064935064935
2867,1500000US511390301002,"Block Group 2, Census Tract 301, Page County, Virginia",46.2,93.9877300613497,815,52210.0,11.962134251290877,0.0
2868,1500000US511390301003,"Block Group 3, Census Tract 301, Page County, Virginia",56.1,98.33496571988248,1021,60268.0,10.685714285714285,8.664259927797833
2869,1500000US511390302001,"Block Group 1, Census Tract 302, Page County, Virginia",51.5,85.08333333333333,1200,42534.0,12.407602956705386,0.0
2870,1500000US511390302002,"Block Group 2, Census Tract 302, Page County, Virginia",48.6,93.4415990006246,1601,47434.0,11.297071129707113,0.0
2871,1500000US511390302003,"Block Group 3, Census Tract 302, Page County, Virginia",60.3,91.54275092936803,1076,40250.0,13.822525597269625,0.0
2872,1500000US511390302004,"Block Group 4, Census Tract 302, Page County, Virginia",51.1,94.91945477075589,807,55764.0,16.407355021216407,0.0
2873,1500000US511390303001,"Block Group 1, Census Tract 303, Page County, Virginia",43.8,91.07438016528926,1210,86290.0,9.252217997465145,3.631647211413749
2874,1500000US511390303002,"Block Group 2, Census Tract 303, Page County, Virginia",31.7,94.6048632218845,1316,66614.0,9.886649874055415,4.3090638930163445
2875,1500000US511390303003,"Block Group 3, Census Tract 303, Page County, Virginia",56.4,93.09462915601023,1564,50845.0,15.665584415584416,0.0
2876,1500000US511390303004,"Block Group 4, Census Tract 303, Page County, Virginia",62.6,100.0,809,48828.0,9.048257372654156,6.753812636165578
2877,1500000US511390304011,"Block Group 1, Census Tract 304.01, Page County, Virginia",54.5,98.31683168316832,1010,45597.0,3.747072599531616,10.0
2878,1500000US511390304012,"Block Group 2, Census Tract 304.01, Page County, Virginia",57.1,96.3855421686747,830,32574.0,10.74523396880416,14.847161572052403
2879,1500000US511390304021,"Block Group 1, Census Tract 304.02, Page County, Virginia",35.4,95.86820083682008,1912,49167.0,2.5067144136078783,6.875753920386007
2880,1500000US511390304022,"Block Group 2, Census Tract 304.02, Page County, Virginia",40.8,100.0,1436,43750.0,3.5999999999999996,3.402187120291616
2881,1500000US511390304023,"Block Group 3, Census Tract 304.02, Page County, Virginia",47.5,98.4423676012461,963,55000.0,8.58974358974359,9.940357852882704
2882,1500000US511390305001,"Block Group 1, Census Tract 305, Page County, Virginia",40.5,100.0,835,76298.0,21.0,14.136125654450263
2883,1500000US511390305002,"Block Group 2, Census Tract 305, Page County, Virginia",48.1,100.0,878,43558.0,4.283489096573208,0.0
2884,1500000US511390305003,"Block Group 3, Census Tract 305, Page County, Virginia",50.8,100.0,735,59583.0,2.622673434856176,0.0
2885,1500000US511390305004,"Block Group 4, Census Tract 305, Page County, Virginia",37.5,88.03471791692499,1613,56528.0,9.152215799614643,5.512820512820513
2886,1500000US511390305005,"Block Group 5, Census Tract 305, Page County, Virginia",29.5,77.32283464566929,1270,59203.0,7.957393483709272,0.62402496099844
2887,1500000US511410301011,"Block Group 1, Census Tract 301.01, Patrick County, Virginia",57.5,89.15281076801267,1263,46250.0,12.76595744680851,2.41635687732342
2888,1500000US511410301012,"Block Group 2, Census Tract 301.01, Patrick County, Virginia",51.2,93.6087295401403,1283,68333.0,26.364572605561275,0.0
2889,1500000US511410301021,"Block Group 1, Census Tract 301.02, Patrick County, Virginia",62.9,87.74289985052317,669,42049.0,10.965630114566286,14.748201438848922
2890,1500000US511410301022,"Block Group 2, Census Tract 301.02, Patrick County, Virginia",52.9,72.66514806378133,439,46400.0,11.11111111111111,0.0
2891,1500000US511410301023,"Block Group 3, Census Tract 301.02, Patrick County, Virginia",52.1,86.33461047254151,783,27731.0,14.83126110124334,9.577464788732394
2892,1500000US511410302011,"Block Group 1, Census Tract 302.01, Patrick County, Virginia",57.5,90.76923076923077,910,43462.0,9.91926182237601,3.0303030303030303
2893,1500000US511410302012,"Block Group 2, Census Tract 302.01, Patrick County, Virginia",51.1,92.0,1200,44091.0,10.195227765726681,0.0
2894,1500000US511410302013,"Block Group 3, Census Tract 302.01, Patrick County, Virginia",35.2,97.01492537313433,670,39826.0,7.9787234042553195,6.7164179104477615
2895,1500000US511410302021,"Block Group 1, Census Tract 302.02, Patrick County, Virginia",66.4,100.0,443,30313.0,4.514672686230249,0.0
2896,1500000US511410302022,"Block Group 2, Census Tract 302.02, Patrick County, Virginia",50.0,98.77232142857143,896,42850.0,15.142428785607196,0.0
2897,1500000US511410302023,"Block Group 3, Census Tract 302.02, Patrick County, Virginia",51.9,98.01840056617127,1413,37293.0,15.266841644794402,4.841149773071105
2898,1500000US511410303011,"Block Group 1, Census Tract 303.01, Patrick County, Virginia",53.3,81.38385502471169,1214,67500.0,11.720226843100189,2.3094688221709005
2899,1500000US511410303012,"Block Group 2, Census Tract 303.01, Patrick County, Virginia",44.0,96.5743440233236,1372,67308.0,15.255157437567862,4.834254143646409
2900,1500000US511410303013,"Block Group 3, Census Tract 303.01, Patrick County, Virginia",48.3,91.81446111869032,733,60221.0,13.732394366197184,4.285714285714286
2901,1500000US511410303021,"Block Group 1, Census Tract 303.02, Patrick County, Virginia",36.3,98.52724594992637,1358,46776.0,12.043795620437956,0.0
2902,1500000US511410303022,"Block Group 2, Census Tract 303.02, Patrick County, Virginia",52.3,87.56598240469208,1705,45083.0,14.718934911242604,0.2844950213371266
2903,1500000US511410303023,"Block Group 3, Census Tract 303.02, Patrick County, Virginia",35.3,86.41221374045801,1310,54048.0,18.253968253968253,4.3478260869565215
2904,1500000US511430101001,"Block Group 1, Census Tract 101, Pittsylvania County, Virginia",56.9,44.372574385511,773,40357.0,7.9632465543644715,16.519174041297934
2905,1500000US511430101002,"Block Group 2, Census Tract 101, Pittsylvania County, Virginia",50.3,87.74787535410765,1412,42019.0,9.570661896243292,3.2835820895522385
2906,1500000US511430101003,"Block Group 3, Census Tract 101, Pittsylvania County, Virginia",51.1,85.72327044025158,1590,35556.0,7.757951900698215,4.019292604501608
2907,1500000US511430102001,"Block Group 1, Census Tract 102, Pittsylvania County, Virginia",46.7,79.54048140043764,914,47458.0,5.8245083207261725,12.971698113207546
2908,1500000US511430102002,"Block Group 2, Census Tract 102, Pittsylvania County, Virginia",43.0,76.66844634276562,1873,39875.0,11.454545454545455,8.875739644970414
2909,1500000US511430102003,"Block Group 3, Census Tract 102, Pittsylvania County, Virginia",55.6,75.51020408163265,1568,52813.0,5.048859934853421,1.3831258644536653
2910,1500000US511430103011,"Block Group 1, Census Tract 103.01, Pittsylvania County, Virginia",54.1,80.79268292682927,1312,43400.0,11.806256306760847,0.0
2911,1500000US511430103021,"Block Group 1, Census Tract 103.02, Pittsylvania County, Virginia",58.7,74.5493871665465,1387,28482.0,4.9135577797998184,2.3032629558541267
2912,1500000US511430103022,"Block Group 2, Census Tract 103.02, Pittsylvania County, Virginia",39.2,86.95121951219512,820,78958.0,6.491499227202473,15.517241379310345
2913,1500000US511430103023,"Block Group 3, Census Tract 103.02, Pittsylvania County, Virginia",45.9,85.58875219683657,569,43207.0,6.868131868131869,3.0973451327433628
2914,1500000US511430104001,"Block Group 1, Census Tract 104, Pittsylvania County, Virginia",56.1,91.50390625,1024,40114.0,13.932448733413752,2.4242424242424243
2915,1500000US511430104002,"Block Group 2, Census Tract 104, Pittsylvania County, Virginia",43.2,69.45564516129032,992,53571.0,13.266871165644172,5.4945054945054945
2916,1500000US511430104003,"Block Group 3, Census Tract 104, Pittsylvania County, Virginia",42.1,55.89016829052259,1129,59875.0,11.935483870967742,0.9708737864077669
2917,1500000US511430104004,"Block Group 4, Census Tract 104, Pittsylvania County, Virginia",69.6,80.4177545691906,766,40769.0,5.328467153284672,0.0
2918,1500000US511430105001,"Block Group 1, Census Tract 105, Pittsylvania County, Virginia",61.6,57.14285714285714,735,53778.0,11.81159420289855,11.206896551724139
2919,1500000US511430105002,"Block Group 2, Census Tract 105, Pittsylvania County, Virginia",34.3,78.0759493670886,1975,51336.0,17.22222222222222,1.2836970474967908
2920,1500000US511430105003,"Block Group 3, Census Tract 105, Pittsylvania County, Virginia",42.6,57.90383950190245,2891,54097.0,9.94342906875544,1.7310252996005324
2921,1500000US511430106001,"Block Group 1, Census Tract 106, Pittsylvania County, Virginia",45.9,65.80483736447039,1199,26620.0,10.541813898704358,2.7659574468085104
2922,1500000US511430106002,"Block Group 2, Census Tract 106, Pittsylvania County, Virginia",58.6,74.04737384140063,971,27994.0,8.778173190984578,2.0202020202020203
2923,1500000US511430106003,"Block Group 3, Census Tract 106, Pittsylvania County, Virginia",54.3,75.40983606557377,549,63529.0,11.643835616438356,7.531380753138076
2924,1500000US511430107001,"Block Group 1, Census Tract 107, Pittsylvania County, Virginia",42.9,26.762246117084825,837,42788.0,9.296482412060302,11.838006230529595
2925,1500000US511430107002,"Block Group 2, Census Tract 107, Pittsylvania County, Virginia",53.3,74.53416149068323,805,48500.0,11.888701517706576,3.3950617283950617
2926,1500000US511430108011,"Block Group 1, Census Tract 108.01, Pittsylvania County, Virginia",44.2,58.166666666666664,1200,66964.0,17.177242888402624,0.0
2927,1500000US511430108012,"Block Group 2, Census Tract 108.01, Pittsylvania County, Virginia",35.8,61.014994232987306,867,62656.0,8.198198198198197,8.993576017130621
2928,1500000US511430108031,"Block Group 1, Census Tract 108.03, Pittsylvania County, Virginia",28.8,83.78378378378379,1073,39898.0,16.55574043261231,7.325383304940375
2929,1500000US511430108032,"Block Group 2, Census Tract 108.03, Pittsylvania County, Virginia",37.5,69.1358024691358,729,50923.0,6.0,14.1439205955335
2930,1500000US511430108033,"Block Group 3, Census Tract 108.03, Pittsylvania County, Virginia",49.6,79.86463620981388,1182,,8.501118568232663,0.0
2931,1500000US511430108041,"Block Group 1, Census Tract 108.04, Pittsylvania County, Virginia",47.4,95.7201646090535,1215,61012.0,7.718120805369128,3.1088082901554404
2932,1500000US511430108042,"Block Group 2, Census Tract 108.04, Pittsylvania County, Virginia",42.3,86.10511159107271,1389,53621.0,16.38115631691649,2.8391167192429023
2933,1500000US511430109001,"Block Group 1, Census Tract 109, Pittsylvania County, Virginia",44.0,82.53452477660439,1231,75391.0,12.883087400681045,1.4563106796116505
2934,1500000US511430109002,"Block Group 2, Census Tract 109, Pittsylvania County, Virginia",45.2,74.73958333333334,1920,56014.0,15.00351370344343,2.705882352941176
2935,1500000US511430110011,"Block Group 1, Census Tract 110.01, Pittsylvania County, Virginia",45.9,90.45226130653266,796,38906.0,14.590747330960854,0.0
2936,1500000US511430110012,"Block Group 2, Census Tract 110.01, Pittsylvania County, Virginia",53.7,91.00467289719626,856,85027.0,22.887864823348693,0.0
2937,1500000US511430110013,"Block Group 3, Census Tract 110.01, Pittsylvania County, Virginia",46.0,68.36158192090396,1416,39241.0,6.145526057030482,7.887323943661972
2938,1500000US511430110014,"Block Group 4, Census Tract 110.01, Pittsylvania County, Virginia",36.8,63.56141797197032,1213,54007.0,10.765239948119326,6.967213114754098
2939,1500000US511430110021,"Block Group 1, Census Tract 110.02, Pittsylvania County, Virginia",50.4,79.68536251709986,1462,32118.0,7.400881057268722,14.626391096979333
2940,1500000US511430110022,"Block Group 2, Census Tract 110.02, Pittsylvania County, Virginia",56.0,76.72,1250,75000.0,21.5979381443299,4.889589905362776
2941,1500000US511430110023,"Block Group 3, Census Tract 110.02, Pittsylvania County, Virginia",44.9,92.97423887587823,1281,48964.0,15.11627906976744,4.194630872483222
2942,1500000US511430111001,"Block Group 1, Census Tract 111, Pittsylvania County, Virginia",32.9,84.22205989773556,1369,44659.0,17.268623024830703,12.71585557299843
2943,1500000US511430111002,"Block Group 2, Census Tract 111, Pittsylvania County, Virginia",53.3,54.62478184991274,1146,55574.0,8.221302998965873,9.671848013816927
2944,1500000US511430112001,"Block Group 1, Census Tract 112, Pittsylvania County, Virginia",45.1,97.20496894409938,966,33309.0,15.39039039039039,16.044776119402986
2945,1500000US511430112002,"Block Group 2, Census Tract 112, Pittsylvania County, Virginia",56.5,81.47540983606557,610,58854.0,18.52248394004283,7.384615384615385
2946,1500000US511430112003,"Block Group 3, Census Tract 112, Pittsylvania County, Virginia",58.1,78.58974358974359,780,,3.2991202346041053,7.8085642317380355
2947,1500000US511430113011,"Block Group 1, Census Tract 113.01, Pittsylvania County, Virginia",45.3,95.3971119133574,2216,71154.0,18.146135265700483,3.3601168736303872
2948,1500000US511430113012,"Block Group 2, Census Tract 113.01, Pittsylvania County, Virginia",42.8,46.64179104477612,1876,55978.0,19.534497090606816,14.603174603174605
2949,1500000US511430113021,"Block Group 1, Census Tract 113.02, Pittsylvania County, Virginia",55.1,86.53945332645694,1939,52105.0,11.353711790393014,0.0
2950,1500000US511430113022,"Block Group 2, Census Tract 113.02, Pittsylvania County, Virginia",43.4,84.04840484048405,909,102500.0,32.00663349917081,0.0
2951,1500000US511430114001,"Block Group 1, Census Tract 114, Pittsylvania County, Virginia",39.1,72.11606510969568,1413,63269.0,14.03688524590164,3.9167686658506726
2952,1500000US511430114002,"Block Group 2, Census Tract 114, Pittsylvania County, Virginia",46.9,60.71823204419889,1810,32200.0,12.597200622083982,4.3927648578811365
2953,1500000US511430114003,"Block Group 3, Census Tract 114, Pittsylvania County, Virginia",53.3,71.97452229299363,628,28750.0,5.384615384615385,12.442396313364055
2954,1500000US511455001011,"Block Group 1, Census Tract 5001.01, Powhatan County, Virginia",61.3,99.35064935064936,1078,135268.0,35.49382716049383,0.0
2955,1500000US511455001012,"Block Group 2, Census Tract 5001.01, Powhatan County, Virginia",42.0,95.17528635890315,2881,147688.0,20.50443717888837,3.9067422810333965
2956,1500000US511455001013,"Block Group 3, Census Tract 5001.01, Powhatan County, Virginia",48.7,86.70779584969152,1783,92361.0,19.429657794676807,0.0
2957,1500000US511455001014,"Block Group 4, Census Tract 5001.01, Powhatan County, Virginia",47.0,90.2439024390244,1066,74492.0,22.75485436893204,2.6476578411405294
2958,1500000US511455001021,"Block Group 1, Census Tract 5001.02, Powhatan County, Virginia",42.8,91.05960264900662,2718,111348.0,16.46689497716895,1.6523867809057526
2959,1500000US511455001022,"Block Group 2, Census Tract 5001.02, Powhatan County, Virginia",43.1,92.65033407572383,1347,117438.0,12.279735682819384,6.518518518518518
2960,1500000US511455001023,"Block Group 3, Census Tract 5001.02, Powhatan County, Virginia",47.4,94.63746223564955,1324,128850.0,19.270298047276466,0.0
2961,1500000US511455002011,"Block Group 1, Census Tract 5002.01, Powhatan County, Virginia",47.3,79.04761904761905,1365,104271.0,30.526315789473685,0.0
2962,1500000US511455002012,"Block Group 2, Census Tract 5002.01, Powhatan County, Virginia",47.3,97.59178839320964,2533,126007.0,25.908618899273105,0.0
2963,1500000US511455002013,"Block Group 3, Census Tract 5002.01, Powhatan County, Virginia",49.5,80.35643564356437,2525,98533.0,19.47830326669917,2.887844190732035
2964,1500000US511455002021,"Block Group 1, Census Tract 5002.02, Powhatan County, Virginia",46.8,95.2113891285591,2318,80380.0,26.573033707865168,0.0
2965,1500000US511455002022,"Block Group 2, Census Tract 5002.02, Powhatan County, Virginia",42.1,88.2183908045977,1392,116467.0,23.166202414113275,2.435897435897436
2966,1500000US511455003001,"Block Group 1, Census Tract 5003, Powhatan County, Virginia",41.3,42.75574112734864,2395,73438.0,4.122938530734633,0.0
2967,1500000US511455004001,"Block Group 1, Census Tract 5004, Powhatan County, Virginia",52.4,77.97235023041475,2170,82901.0,13.388761467889909,1.82370820668693
2968,1500000US511455004002,"Block Group 2, Census Tract 5004, Powhatan County, Virginia",34.2,95.59164733178655,862,72361.0,17.003367003367003,0.0
2969,1500000US511455004003,"Block Group 3, Census Tract 5004, Powhatan County, Virginia",43.1,89.96399639963997,2222,75714.0,24.98298162014976,4.965243296921549
2970,1500000US511479301011,"Block Group 1, Census Tract 9301.01, Prince Edward County, Virginia",22.1,38.30034924330617,859,,6.582633053221289,0.0
2971,1500000US511479301012,"Block Group 2, Census Tract 9301.01, Prince Edward County, Virginia",39.2,53.63681345868382,2021,37447.0,17.231160033869603,3.8177339901477834
2972,1500000US511479301021,"Block Group 1, Census Tract 9301.02, Prince Edward County, Virginia",36.0,59.405074365704294,1143,49514.0,24.92997198879552,1.098901098901099
2973,1500000US511479301022,"Block Group 2, Census Tract 9301.02, Prince Edward County, Virginia",48.3,94.06880189798339,843,57500.0,12.404870624048705,0.0
2974,1500000US511479301023,"Block Group 3, Census Tract 9301.02, Prince Edward County, Virginia",38.4,61.8006993006993,1144,54868.0,10.610079575596817,17.482517482517483
2975,1500000US511479302021,"Block Group 1, Census Tract 9302.02, Prince Edward County, Virginia",39.6,67.66975308641975,1296,51923.0,13.539445628997868,0.0
2976,1500000US511479302022,"Block Group 2, Census Tract 9302.02, Prince Edward County, Virginia",36.1,58.0377358490566,1325,57813.0,18.94164193867458,5.299860529986053
2977,1500000US511479302023,"Block Group 3, Census Tract 9302.02, Prince Edward County, Virginia",32.8,50.37037037037037,1080,57601.0,8.7018544935806,12.58134490238612
2978,1500000US511479302041,"Block Group 1, Census Tract 9302.04, Prince Edward County, Virginia",51.9,80.69016152716594,1362,78350.0,34.9290780141844,8.940397350993377
2979,1500000US511479302042,"Block Group 2, Census Tract 9302.04, Prince Edward County, Virginia",19.1,81.70212765957446,1410,,20.0,5.4945054945054945
2980,1500000US511479302043,"Block Group 3, Census Tract 9302.04, Prince Edward County, Virginia",22.3,68.6473807662236,1279,14083.0,2.3230088495575223,6.467661691542288
2981,1500000US511479302044,"Block Group 4, Census Tract 9302.04, Prince Edward County, Virginia",46.2,47.5609756097561,1230,33034.0,6.25,0.0
2982,1500000US511479303011,"Block Group 1, Census Tract 9303.01, Prince Edward County, Virginia",42.5,45.468277945619334,1986,43715.0,8.411214953271028,0.6051437216338881
2983,1500000US511479303012,"Block Group 2, Census Tract 9303.01, Prince Edward County, Virginia",36.4,56.82878081279147,1501,58403.0,15.505617977528091,0.0
2984,1500000US511479303021,"Block Group 1, Census Tract 9303.02, Prince Edward County, Virginia",55.4,61.111111111111114,612,44500.0,13.146997929606624,16.612377850162865
2985,1500000US511479303022,"Block Group 2, Census Tract 9303.02, Prince Edward County, Virginia",20.5,73.53716394306801,1897,130881.0,16.449511400651463,0.8683068017366137
2986,1500000US511479303023,"Block Group 3, Census Tract 9303.02, Prince Edward County, Virginia",37.5,74.86095661846495,899,54012.0,11.202635914332784,0.0
2987,1500000US511498501001,"Block Group 1, Census Tract 8501, Prince George County, Virginia",40.6,43.92156862745098,4080,,3.384736016727653,0.0
2988,1500000US511498501002,"Block Group 2, Census Tract 8501, Prince George County, Virginia",42.8,81.73913043478261,575,42574.0,4.262672811059908,8.906882591093117
2989,1500000US511498502001,"Block Group 1, Census Tract 8502, Prince George County, Virginia",30.1,27.440633245382585,379,73500.0,28.313253012048197,13.20754716981132
2990,1500000US511498502002,"Block Group 2, Census Tract 8502, Prince George County, Virginia",26.1,49.82698961937716,867,95658.0,20.085470085470085,0.0
2991,1500000US511498502003,"Block Group 3, Census Tract 8502, Prince George County, Virginia",23.0,35.85426442174993,3623,82028.0,29.386763812993323,25.758969641214353
2992,1500000US511498502004,"Block Group 4, Census Tract 8502, Prince George County, Virginia",16.4,44.218551461245234,787,76458.0,21.25748502994012,6.626506024096386
2993,1500000US511498502005,"Block Group 5, Census Tract 8502, Prince George County, Virginia",16.8,48.13186813186813,910,65300.0,16.666666666666664,13.917525773195877
2994,1500000US511498503011,"Block Group 1, Census Tract 8503.01, Prince George County, Virginia",38.7,91.66666666666666,648,85263.0,23.25581395348837,0.0
2995,1500000US511498503012,"Block Group 2, Census Tract 8503.01, Prince George County, Virginia",29.5,46.104078762306614,3555,43389.0,11.805555555555555,26.378446115288224
2996,1500000US511498503013,"Block Group 3, Census Tract 8503.01, Prince George County, Virginia",45.9,66.06397774687065,719,131667.0,29.38496583143508,0.0
2997,1500000US511498503014,"Block Group 4, Census Tract 8503.01, Prince George County, Virginia",34.9,38.565668202764975,3472,98726.0,27.03908241291419,0.0
2998,1500000US511498503021,"Block Group 1, Census Tract 8503.02, Prince George County, Virginia",40.6,64.72233320015981,2503,115000.0,25.4606365159129,8.470588235294118
2999,1500000US511498503022,"Block Group 2, Census Tract 8503.02, Prince George County, Virginia",43.0,64.51977401129943,2655,82200.0,26.513954713006843,1.2942779291553135
3000,1500000US511498504001,"Block Group 1, Census Tract 8504, Prince George County, Virginia",57.4,87.35262593783494,933,87581.0,19.347037484885128,12.121212121212121
3001,1500000US511498504002,"Block Group 2, Census Tract 8504, Prince George County, Virginia",48.3,86.30783758262511,1059,66083.0,8.101851851851851,0.0
3002,1500000US511498504003,"Block Group 3, Census Tract 8504, Prince George County, Virginia",62.0,87.5,928,71574.0,19.420989143546443,0.0
3003,1500000US511498504004,"Block Group 4, Census Tract 8504, Prince George County, Virginia",48.7,56.53179190751445,1730,62220.0,16.966379984362785,5.35931790499391
3004,1500000US511498505011,"Block Group 1, Census Tract 8505.01, Prince George County, Virginia",47.6,58.39333080712391,2639,83571.0,13.636363636363635,8.34008097165992
3005,1500000US511498505012,"Block Group 2, Census Tract 8505.01, Prince George County, Virginia",49.7,71.75925925925925,1080,102015.0,16.258741258741257,0.0
3006,1500000US511498505013,"Block Group 3, Census Tract 8505.01, Prince George County, Virginia",43.7,76.41184573002755,2904,98144.0,16.88125894134478,0.3221649484536082
3007,1500000US511498505021,"Block Group 1, Census Tract 8505.02, Prince George County, Virginia",38.6,71.9236564540432,1991,78992.0,15.747028862478777,6.799531066822978
3008,1500000US511498505022,"Block Group 2, Census Tract 8505.02, Prince George County, Virginia",34.4,60.23948418790298,3257,80893.0,13.380890618244704,5.282784338098198
3009,1500000US511498505023,"Block Group 3, Census Tract 8505.02, Prince George County, Virginia",41.8,67.35159817351598,876,62400.0,16.22222222222222,2.696078431372549
3010,1500000US511539001001,"Block Group 1, Census Tract 9001, Prince William County, Virginia",36.5,54.12474849094567,994,92188.0,30.0,0.0
3011,1500000US511539001002,"Block Group 2, Census Tract 9001, Prince William County, Virginia",56.9,70.58823529411765,1564,152917.0,33.57717629846379,1.0368663594470047
3012,1500000US511539001003,"Block Group 3, Census Tract 9001, Prince William County, Virginia",47.0,58.3058305830583,909,142574.0,32.25806451612903,5.0602409638554215
3013,1500000US511539002011,"Block Group 1, Census Tract 9002.01, Prince William County, Virginia",24.4,68.76712328767123,365,,13.025210084033615,3.896103896103896
3014,1500000US511539002012,"Block Group 2, Census Tract 9002.01, Prince William County, Virginia",37.5,39.8884946781551,1973,82378.0,19.983753046303818,9.006928406466514
3015,1500000US511539002021,"Block Group 1, Census Tract 9002.02, Prince William County, Virginia",52.0,53.64431486880466,343,64250.0,5.782312925170068,0.0
3016,1500000US511539002022,"Block Group 2, Census Tract 9002.02, Prince William County, Virginia",35.4,35.68972105464272,2617,82663.0,11.015439429928742,6.901041666666667
3017,1500000US511539002023,"Block Group 3, Census Tract 9002.02, Prince William County, Virginia",31.4,38.443935926773456,1311,116522.0,10.576923076923077,5.790108564535585
3018,1500000US511539002031,"Block Group 1, Census Tract 9002.03, Prince William County, Virginia",28.4,13.224299065420562,2140,107466.0,10.111317254174397,3.125
3019,1500000US511539002032,"Block Group 2, Census Tract 9002.03, Prince William County, Virginia",29.9,0.8771929824561403,684,42500.0,19.38976377952756,0.0
3020,1500000US511539002033,"Block Group 3, Census Tract 9002.03, Prince William County, Virginia",31.8,33.219373219373225,1755,61042.0,11.971235194585448,17.78373547810545
3021,1500000US511539003011,"Block Group 1, Census Tract 9003.01, Prince William County, Virginia",41.5,71.90500252652855,1979,98472.0,24.580818242790073,12.533097969991175
3022,1500000US511539003012,"Block Group 2, Census Tract 9003.01, Prince William County, Virginia",33.3,37.59398496240601,1463,90417.0,21.37862137862138,3.644158628081458
3023,1500000US511539003021,"Block Group 1, Census Tract 9003.02, Prince William County, Virginia",40.8,42.39063462723352,1623,87692.0,24.820717131474105,0.0
3024,1500000US511539003022,"Block Group 2, Census Tract 9003.02, Prince William County, Virginia",37.8,28.759124087591243,685,,21.80722891566265,0.0
3025,1500000US511539003023,"Block Group 3, Census Tract 9003.02, Prince William County, Virginia",34.2,38.758845944474686,1837,98901.0,26.132246376811597,0.0
3026,1500000US511539003024,"Block Group 4, Census Tract 9003.02, Prince William County, Virginia",30.8,53.38189386056192,961,86753.0,34.74903474903475,0.0
3027,1500000US511539004031,"Block Group 1, Census Tract 9004.03, Prince William County, Virginia",27.5,80.67463106113844,1423,97689.0,15.81081081081081,10.889570552147239
3028,1500000US511539004032,"Block Group 2, Census Tract 9004.03, Prince William County, Virginia",46.4,29.39110070257611,854,62202.0,18.537666174298376,4.317789291882556
3029,1500000US511539004033,"Block Group 3, Census Tract 9004.03, Prince William County, Virginia",29.9,46.1978021978022,2275,74097.0,16.535433070866144,3.7694013303769403
3030,1500000US511539004034,"Block Group 4, Census Tract 9004.03, Prince William County, Virginia",42.1,29.931972789115648,1617,86964.0,24.192277383766744,10.621468926553671
3031,1500000US511539004035,"Block Group 5, Census Tract 9004.03, Prince William County, Virginia",,,0,,,
3032,1500000US511539004036,"Block Group 6, Census Tract 9004.03, Prince William County, Virginia",28.6,34.61538461538461,26,,0.0,0.0
3033,1500000US511539004041,"Block Group 1, Census Tract 9004.04, Prince William County, Virginia",36.6,42.884895580378824,2059,78958.0,16.22320768662232,5.185185185185185
3034,1500000US511539004042,"Block Group 2, Census Tract 9004.04, Prince William County, Virginia",33.7,40.448199853049225,2722,72326.0,16.666666666666664,5.686032138442522
3035,1500000US511539004043,"Block Group 3, Census Tract 9004.04, Prince William County, Virginia",32.6,24.225028702640643,871,69583.0,10.808709175738725,10.300429184549357
3036,1500000US511539004071,"Block Group 1, Census Tract 9004.07, Prince William County, Virginia",24.2,55.248271527341295,1591,84191.0,8.171206225680933,14.421768707482993
3037,1500000US511539004072,"Block Group 2, Census Tract 9004.07, Prince William County, Virginia",34.2,31.28205128205128,1755,77813.0,19.18158567774936,15.892672858617132
3038,1500000US511539004073,"Block Group 3, Census Tract 9004.07, Prince William County, Virginia",30.5,43.4733893557423,1785,84615.0,22.35772357723577,2.2340425531914896
3039,1500000US511539004074,"Block Group 4, Census Tract 9004.07, Prince William County, Virginia",37.6,14.46280991735537,1694,54872.0,19.689922480620154,3.786707882534776
