X,Y,OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,DATA_SECURITY,DISTRIBUTION_POLICY,LOADDATE,FTYPE,FCODE,NAME,ISLANDMARK,POINTLOCATIONTYPE,ADMINTYPE,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID
-8537188.396,4596195.102,29623,{D2F29CDA-5380-446C-A5DA-2BA6568E5B6E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Westmoreland Volunteer Fire Department Engine Company 5,,1,,,2553 Mount Holly Road,Montross,VA,22520,2660552,,,{418B4DCD-22CE-4CDD-B061-733FAD9985FC}
-8670604.268,4730564.507,29624,{CE3A7988-3819-482B-9184-B149979204A2},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/05/17 08:12:33+00,740,74026,FEMA Special Facility Fire Department - Mount Weather Fire Department,,1,,,19844 Blueridge Mountain Road,Bluemont,VA,20135,2660553,,,{33AAF961-F74F-47CF-9E15-2CE42D09217B}
-8604548.822,4653210.082,29625,{3B7D08AB-4BA5-485E-95D8-38BE7C9EC88E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Quantico Fire and Emergency Services Station 31,,4,,,2045 Barnett Avenue,Quantico,VA,22134,2660554,,,{51A18738-EEAB-46CC-960B-981F2228A535}
-8607999.916,4474082.775,29626,{8C986F11-27B3-4FC7-AC26-4307A79BA497},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Fort Lee Fire and Emergency Services Station 2,,4,,,1530 A Avenue,Fort Lee,VA,23801,2660555,,,{BDC2D1E7-1FC5-4031-91F9-5FEC21B5EB0B}
-8662492.943,4408270.107,29627,{E4A6519B-A98B-4457-9AD4-B28B051DDAC2},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Brunswick Correctional Center Fire Department,,1,,,1147 Planters Road,Lawrenceville,VA,23868,2660556,,,{09AE884F-6609-4D49-B59F-DC2DA3C1ABD4}
-8699820.835,4748978.383,29645,a401f67a-6440-4f6b-969d-769d55649db4,VA000278,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Winchester Fire and Rescue Department Station 1 Friendship Volunteer Fire Company,0,1,0,,627 North Pleasant Valley Road,Winchester,VA,22601,2660548, ,,{F5A8EC88-7119-4D79-8549-41D577B145A2}
-8618489.826,4518392.642,29646,7d2eb221-0e9d-4006-a4f2-1f5f1d9ac654,VA000145,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Richmond Fire Department Station 15,2,1,6,,2614 1st Avenue,Richmond,VA,23222,2075214, ,,{CFCE5A1C-E217-4732-834D-296CA4A7486A}
-8640468.735,4693657.071,29647,55a85fa3-3886-4f6f-b040-c344fc871436,VA000074,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Prince William County Department of Fire and Rescue Station 4,2,1,6,,14450 John Marshall Highway,Gainesville,VA,20155,2075253, ,,{7B7F6064-93D4-4D15-B88B-80B12046BDA0}
-8696504.15,4745971.742,29648,987f1eff-cfa6-418b-af74-154a6f54e56b,VA000308,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Frederick County Fire and Rescue Department Station 18 - Greenwood Volunteer Fire and Rescue,0,1,0,,809 Greenwood Road,Winchester,VA,22602,2075419, ,,{86654C7A-38AD-463F-9984-CCAA535A36A9}
-8703038.323,4744757.502,29649,96456faf-4940-4279-9efb-dd8916a571dc,VA000135,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Winchester Fire and Rescue Department Station 4 Shawnee Volunteer Fire Company,0,1,0,,2210 Valor Drive,Winchester,VA,22601,2660550, ,,{19DB6DCF-BFAB-4472-85B3-C8780AFB7C58}
-8503668.288,4413924.303,29650,3108bd45-78e1-477c-a70c-c44c96b18b31,VA000040,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Portsmouth Fire Rescue and Emergency Medical Services Station 9,2,1,6,,1195 Hodges Ferry Road,Portsmouth,VA,23701,2090032, ,,{36E596DB-291E-476F-AC56-1C961DF6E05E}
-8620824.063,4672561.017,29651,81b9448c-c99d-4ca0-b08a-0c70b7db9f71,VA000066,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Coles District Volunteer Fire Department and Rescue Squad Station 6,2,1,0,,13712 Dumfries Road,Manassas,VA,20112,2075255, ,,{C43677B6-2E24-43F5-9B7A-82600CEF8500}
-8606679.188,4668693.056,29652,9d070e9f-4dbc-486d-ad1c-f536c0b25470,VA000076,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Dale City Volunteer Fire Department Station 10,2,1,6,,14998 Birchdale Avenue,Dale City,VA,22193,2075257,,,{D12B8B8E-9828-4AAE-9B77-4CBA558A01DF}
-8616056.678,4644794.634,29653,{7279CDBE-44A3-46F5-9D9B-B5E95D1FA000},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stafford County Fire and Rescue Department Station 9 Aquia Harbour,2,1,6,,1001 Washington Drive,Stafford,VA,22554,2331643,,,{AF2B0995-F714-4D69-88DF-17DD7C79BF57}
-8500765.098,4559655.346,29654,{54F49507-E084-464A-9BD8-59348662BF07},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Fairfields Volunteer Fire Department - Glebe Point Fire House,2,4,6,,90 Fire House Road,Burgess,VA,22432,2075288,,,{EE182160-0195-4708-99C1-32BAFD9BEF9F}
-8582279.043,4705170.237,29655,{7EAAC699-C83D-4899-A82E-C7B7D7ED1DB7},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Arlington County Fire Department Station 4,2,1,6,,3121 North 10th Street,Arlington,VA,22201,1491386,,,{FFB29483-C2C5-4921-8EF2-C19440CF644F}
-8408335.081,4576355.223,29656,{E419C2E3-4B8C-4156-84BE-113841AFF9D7},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,New Church Volunteer Fire and Rescue Station 1,2,1,6,,4264 Firehouse Street,New Church,VA,23415,2075652,,,{A5546E6B-BDD2-4BDD-AF91-193A448A7D8D}
-8571395.698,4605375.841,29657,0279b29f-2b63-41c2-8e6e-c1e15da3d923,VA000047,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Oak Grove Volunteer Fire Department Engine Company 4,2,1,6,,121 James Monroe Highway,Colonial Beach,VA,22443,2085861, ,,{13FFEE35-A601-42B0-BE13-E6FEA011BBDD}
-8636594.896,4501305.356,29662,{45C2F8AB-6884-4F94-93F8-2D2F5D75F7C6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 24,,1,,,3500 Courthouse Road,Richmond,VA,23236,2660638,,,{B1218738-F683-4A55-954D-10EF12411856}
-8494316.799,4413826.894,29663,{9B244E62-3B6F-4913-A0F7-902C19D44AFA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Norfolk Naval Shipyard Fire Department,,4,,Building 236,Effingham and Portsmouth Boulevard,Portsmouth,VA,23704,2660640,,,{3E19C0BC-16D5-4AFF-A12F-810D0429EC86}
-8611461.459,4466689.936,29664,{5D790F04-BCC8-4F50-8368-A9A75C22851B},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Boehringer - Ingelheim Chemicals Fire Brigade,,1,,,2820 North Normandy Drive,Petersburg,VA,23805,2660642,,,{DEC50FC6-14A5-49EF-85CF-6BC1E42477AA}
-8510353.019,4468462.196,29665,{5EE1072C-389C-469A-A657-7E94276768F6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Giant Oil Company Yorktown Refinery Fire Department,,1,,,2201 Goodwin Neck Road,Yorktown,VA,23692,2660643,,,{33522152-5EA8-4C68-BBB7-50295474A8FB}
-8510257.007,4467162.998,29666,{5B63C4DB-E882-42DA-B0DD-6DC34DD37EEA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,York County Department of Fire and Life Safety Station 6 Seaford,2,1,5,,503 Back Creek Road,Seaford,VA,23696,2075161,,,{2FE6D088-A367-4E48-B3F3-3E278D532C21}
-8607496.207,4510482.902,29667,{4342C3B6-8A5B-423F-A5D8-2AFFD8C1772A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Richmond International Airport Aircraft Rescue Fire Fighting Department,,1,,Richmond International Airport,1 Richard E Byrd Terminal Drive,Richmond,VA,23250,2660557,,,{245EE523-6B43-4FF5-926A-943F8B21D938}
-8538153.255,4462071.94,29668,{E85AB09A-F04F-4D4F-AB4D-80E61FBE7308},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Surry Nuclear Power Station Fire Service,,1,,,5570 Hog Island Road,Surry,VA,23883,2660558,,,{44C8A4D3-5AEC-469E-816A-CDEF0A0C9BB3}
-8603725.704,4488003.683,29669,{14BF41F1-6970-4C0E-99A0-56ED3B020B6A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Dupont Teijin Films Fire Department,,1,,,1 Discovery Drive,Chester,VA,23836,2660559,,,{0464C049-999F-47B1-84A7-42A755E5957B}
-8561491.499,4394092.215,29670,{B0D1CF77-8565-4D16-A46A-D70D9A0A4DBF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,International Paper Company Fire Brigade,,1,,,34040 Union Camp Drive,Franklin,VA,23851,2660560,,,{5386A71C-059A-4B00-B77D-5E0A54D8F8D7}
-8608012.82,4589076.361,29671,{EA1C26A4-CBEF-4571-827B-D2D6321056BD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Fort A P Hill Fire Department,,1,,Building 313,18625 Anderson Camp,Fort A P Hill,VA,22427,2660599,,,{4ED1DA46-8C50-43A1-ABE3-A4E4B91E2155}
-8632184.181,4528677.134,29672,{CA38CF5B-DECD-46C9-A6CF-8E659046453E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 12,,1,,,3803 West End Drive,Richmond,VA,23294,2086240,,,{F4110954-9B7F-4C75-9ED6-8DC2EA6012D8}
-8636326.351,4524042.569,29673,{DFEEC3E7-7C7F-4F97-B477-75CCE3BCAD32},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Firehouse 9,,1,,,9401 Quioccasin Road,Henrico,VA,23238,2086237,,,{B6D50836-22B5-4B43-8D52-9EF791840B84}
-8638818.547,4520916.925,29674,{48BCF866-8AF8-4A6E-A5A6-0FD8663F6039},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Firehouse 17,,1,,,110 North Gaskins Road,Henrico,VA,23238,2086206,,,{E635E245-0961-4246-A5ED-30FDDF6D3B88}
-8636456.575,4529298.067,29675,{28CF8F62-F129-4BCD-98B7-375EE347ABE3},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 22,,1,,,3790 Westerre Parkway,Richmond,VA,23233,2086208,,,{FFF92E8B-ECD4-4680-A47D-767E08B3A143}
-8603870.887,4502134.816,29676,{6B866035-AC7C-4BE6-9954-E3ED480F24F5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Firehouse 18,,1,,,4410 Darbytown Road,Henrico,VA,23231,2086207,,,{ED69805D-92E1-4C31-B8ED-DFF5A89F5F7B}
-8568159.09,4465083.805,29688,ac1ddaff-35d0-4c51-aa75-c8130e6f2080,VA000050,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Claremont Volunteer Fire Department Station 1,2,1,6,,1261 Spring Grove Road,Spring Grove,VA,23881,2085895, ,,{CBF20B97-71E7-458B-AA1A-708CD057A133}
-8495630.339,4411441.438,29689,6fd71e0b-957e-4bf6-b8c9-4d338075eca4,VA000183,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Portsmouth Fire Rescue and Emergency Medical Services Station 11,2,1,6,,32 Prospect Parkway,Portsmouth,VA,23702,2090030, ,,{120162F2-3124-4FBE-AF74-E3CF0179DB10}
-8488108.164,4405396.584,29690,{6CAE82C9-8117-4E9B-B43B-6CA8CF893AB7},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 4 B M Williams,2,1,6,,104 Lenore Trail,Chesapeake,VA,23320,2075540,,,{FDD7D9A0-841F-484B-B214-26D66174D1AC}
-8589912.169,4705570.94,29691,{4F85F65C-990E-46A9-9C1A-7B0E02613656},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Falls Church Volunteer Fire Department,2,1,6,,6950 Little Falls Road,Arlington,VA,22213,1491540,,,{F2D445BA-1F29-47B6-97C8-B27F933A95BB}
-8525248.529,4461312.797,29692,{CDE80424-8EBB-4E7C-8DA8-9F8698E4D275},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Fort Eustis - Fort Story Fire and Emergency Services Station 1 Headquarters,2,1,6,,648 Washington Boulevard,Fort Eustis,VA,23604,2331819,,,{569C2CB5-959D-4756-8960-0E86CE8DA777}
-8593904.987,4398963.817,29693,{4CF93B1D-BB53-4D04-A9E5-AEC6559BF3BF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Capron Volunteer Fire and First Aid Squad,2,1,6,,18090 Railroad Avenue,Capron,VA,23829,2331840,,,{984E4250-2CD9-4CF4-9F3E-3DC3E1D31B05}
-8622073.85,4624165.886,29694,{1A3932BD-7AEA-49A8-87F9-7BA7EFB53CB5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stafford County Fire and Rescue Department Station 1 Falmouth Volunteer Fire Department,2,1,6,,250 Butler Road,Falmouth,VA,22405,2075183,,,{F0A8CAAA-2078-41A3-8C46-CF370E6E0708}
-8657200.001,4740782.553,29695,91a2f78a-6a56-4d5a-aa65-469189b4f622,VA000209,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Round Hill Volunteer Fire Department Company 4,2,1,6,,4 Main Street,Round Hill,VA,20141,2075312, ,,{A6BE066F-4CED-4B0F-9D1E-14CDC90FC507}
-8624894.907,4506754.35,29696,1fe8e114-076b-48c2-ab2f-8e92fb4a9d2f,VA000138,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Richmond Fire Department Station 22,2,1,6,,2420 Broad Rock Boulevard,Richmond,VA,23224,2075221, ,,{4786AB5D-F281-4F79-AEEE-6D2421D96325}
-8582049.824,4443910.592,29697,2d87749f-a690-4453-a25c-7b1659dcf3f2,VA000033,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Waverly Volunteer Fire Department,2,1,6,,119 Bank Street,Waverly,VA,23890,2085899, ,,{E146B055-4D29-4E1A-87F6-37EA384008BA}
-8525509.932,4401705.111,29698,9e71b9b2-03a0-4b07-adf9-65958e071747,VA000210,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Suffolk Department of Fire and Rescue Station 1 Headquarters,2,1,6,,400 Market Street,Suffolk,VA,23434,2331638, ,,{6C1DB9D8-B28C-450F-9285-BCE95C68A200}
-8613964.833,4649032.765,29699,4824b0cb-adcd-4232-9950-f6a450c4bba3,VA000193,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stafford County Fire and Rescue Department Station 10 Potomac Hills,2,1,6,,3528 Jefferson Davis Highway,Stafford,VA,22554,2075189, ,,{6F96443F-3BD0-47D0-B55E-7D2581EAEC34}
-8470990.147,4415472.487,29700,365ee916-bf21-4f5c-b7a8-bbdcd2ac08fc,VA000196,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Virginia Beach Fire Department Station 16 Plaza,2,1,6,,3608 South Plaza Trail,Virginia Beach,VA,23452,2090101, ,,{733F8D05-351E-4B7F-86C1-D8372DBFD88D}
-8429188.544,4569191.368,29701,32531259-bd82-4f38-b7f2-ae358b3ef441,VA000314,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Saxis Volunteer Fire Company,2,1,6,,8337 Free School Road,Saxis,VA,23427,2075657, ,,{D2D43D02-B384-46B6-B830-8BE123122C61}
-8529184.526,4539801.232,29702,7e5e4242-c33e-4a87-8b84-a7a935f497cb,VA000355,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Upper Middlesex Volunteer Fire Department,2,1,0,,4583 Water View Road,Water View,VA,23180,2331646, ,,{98E3E31D-E0C4-4813-A630-E724BCD83CEC}
-8539228.023,4507532.128,29703,ce5be725-090f-4962-b1c5-de244d2f9f42,VA000413,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Lower King and Queen Volunteer Fire Department - Grassit Station,2,1,0,,4764 York River Road,Shacklefords,VA,23156,2086194, ,,{C7A24CF6-4D2D-4474-B46F-C412C442FDAA}
-8518129.91,4536242.609,29705,{345A303E-4771-4F03-AA4B-89FB89D7734E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Upper Lancaster Volunteer Fire Department Station 2,2,1,0,,10351 River Road,Lancaster,VA,22503,2086203,,,{BBE3E938-D243-4102-BE59-FD131E7ACB97}
-8612843.956,4546953.535,29706,{2C95A0E4-1768-4A2A-A9C5-C61378941B06},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hanover County Fire - EMS Company 5 - Hanover Courthouse Volunteer Fire Station,2,1,5,,13326 Hanover Courthouse Road,Hanover,VA,23069,2331906,,,{06C27D9A-D15C-4F27-A2A9-1F7F884AE15B}
-8436476.853,4521089.203,29707,{6D07B526-E84B-4BD0-B5AA-834C079D145F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Painter Volunteer Fire Department,2,1,6,,17116 Wayside Drive,Painter,VA,23420,2075664,,,{07F7976D-5CB9-4C86-8B72-8F5BAFC4C51C}
-8574122.24,4540995.452,29708,{F99B4780-7012-4091-B8DF-C6E16A3257A2},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Walkerton Community Fire Association,2,1,6,,2874 Walkerton Road,Walkerton,VA,23177,2086191,,,{FD22F4E8-AC2B-42DC-BEB9-48124446D8B7}
-8579846.481,4697360.817,29709,a36172e2-72c2-4596-ba25-834ecd87ac62,VA000148,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Alexandria Fire Department Station 203 Beverly Hills,2,1,6,,2801 Cameron Mills Road,Alexandria,VA,22302,1501762,,,{DC9510B3-8EA5-4427-B57B-28DC41F43C11}
-8618427.116,4523365.056,29710,{57CC9765-FEEF-48F9-8226-A5A45990EF49},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 1,,1,,,110 East Azalea Avenue,Richmond,VA,23222,2086229,,,{F7512FAB-5CE2-4DA6-A57F-D58B5E458115}
-8624507.179,4529415.318,29711,{1AC85E0D-B965-4C09-9501-B6CA1FA49DEF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 11,,1,,,1754 Hungary Road,Richmond,VA,23228,2086239,,,{FD22B57B-66AD-4C6A-8A06-1D6FE1D8FE32}
-8611613.785,4506825.51,29712,{54EF45BF-B5EE-4103-BD1C-E14FE3928DC8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 2,,1,,,2400 Darbytown Road,Richmond,VA,23231,2086230,,,{CFC7B985-7B36-4AC3-94BE-81BC482986FC}
-8623931.49,4525258.029,29713,{5282FC24-C112-4B99-A748-0341BE827F48},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 5,,1,,,6911 Lakeside Avenue,Richmond,VA,23228,2086233,,,{A5314BA4-90D7-4CB9-9204-B4F6B730AF32}
-8610741.443,4500875.939,29714,{C60E8252-D6E0-4B82-9B37-AE5397253017},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Firehouse 4,,1,,,8112 Strath Road,Richmond,VA,23231,2086232,,,{0EE88A29-F86D-4009-BA54-F66733DFC793}
-8605913.577,4515141.922,29715,{B41ADC6D-44BA-42BD-AB57-D2FE5E00F2A0},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Firehouse 3,,1,,,1310 East Washington Street,Henrico,VA,23075,2086231,,,{B29A5694-F843-4790-AD64-811776D6039B}
-8638127.756,4534842.104,29716,{1DA19567-C1BB-4F54-8FEE-42B24D09D93F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 16,,1,,,5381 Shady Grove Road,Glen Allen,VA,23059,2086244,,,{D6F1B83B-3922-4CA8-B9AD-1C914F074574}
-8630045.614,4533833.049,29717,{F705D301-F04E-4FC8-952E-9C995BB338CD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Henrico County Fire Station 15,,1,,,3820 Mountain Road,Glen Allen,VA,23060,2086243,,,{1E172F5C-F9E0-4266-8BF3-B0D8FF52EA85}
-8619729.432,4505175.075,29718,{70A0456F-6C69-46FE-84B3-71C8B9C1D38C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Phillip Morris Emergency Response Team,,1,,,3601 Commerce Road,Richmond,VA,23234,2660601,,,{32F761C6-C875-4053-9562-EFB5A125AE8D}
