"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US510872016021","Block Group 1, Census Tract 2016.02, Henrico County, Virginia","381","null","159","null","370","null","158","null","11","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510872016022","Block Group 2, Census Tract 2016.02, Henrico County, Virginia","1571","null","400","null","1041","null","381","null","492","202","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","38","49","null","null","0","null","13","null","38","null","49","null",
"1500000US510872016023","Block Group 3, Census Tract 2016.02, Henrico County, Virginia","1955","null","520","null","417","null","187","null","1349","463","null","null","0","13","null","null","0","null","13","null","0","null","13","null","114","null","180","null","75","88","null","null","0","null","13","null","75","null","88","null",
"1500000US510872016024","Block Group 4, Census Tract 2016.02, Henrico County, Virginia","1075","null","303","null","918","null","258","null","46","51","null","null","0","13","null","null","12","null","19","null","0","null","13","null","0","null","13","null","99","136","null","null","19","null","29","null","80","null","131","null",
"1500000US510872017011","Block Group 1, Census Tract 2017.01, Henrico County, Virginia","2059","null","476","null","1210","null","255","null","610","235","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","239","267","null","null","221","null","263","null","18","null","33","null",
"1500000US510872017012","Block Group 2, Census Tract 2017.01, Henrico County, Virginia","1469","null","296","null","906","null","251","null","415","345","null","null","8","12","null","null","79","null","110","null","0","null","13","null","7","null","11","null","54","43","null","null","0","null","13","null","54","null","43","null",
"1500000US510879801001","Block Group 1, Census Tract 9801, Henrico County, Virginia","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890101001","Block Group 1, Census Tract 101, Henry County, Virginia","908","null","349","null","810","null","353","null","50","47","null","null","0","13","null","null","0","null","13","null","0","null","13","null","8","null","13","null","40","54","null","null","29","null","49","null","11","null","18","null",
"1500000US510890101002","Block Group 2, Census Tract 101, Henry County, Virginia","492","null","283","null","285","null","214","null","168","146","null","null","0","13","null","null","0","null","13","null","0","null","13","null","39","null","67","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890101003","Block Group 3, Census Tract 101, Henry County, Virginia","556","null","183","null","442","null","155","null","84","87","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","30","36","null","null","0","null","13","null","30","null","36","null",
"1500000US510890101004","Block Group 4, Census Tract 101, Henry County, Virginia","1718","null","515","null","1244","null","473","null","99","63","null","null","0","13","null","null","0","null","13","null","0","null","13","null","19","null","28","null","356","314","null","null","318","null","313","null","38","null","49","null",
"1500000US510890102001","Block Group 1, Census Tract 102, Henry County, Virginia","875","null","379","null","502","null","319","null","289","171","null","null","0","13","null","null","0","null","13","null","0","null","13","null","45","null","73","null","39","44","null","null","0","null","13","null","39","null","44","null",
"1500000US510890102002","Block Group 2, Census Tract 102, Henry County, Virginia","558","null","233","null","436","null","199","null","67","67","null","null","0","13","null","null","0","null","13","null","0","null","13","null","55","null","89","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890102003","Block Group 3, Census Tract 102, Henry County, Virginia","1288","null","419","null","1231","null","424","null","57","72","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890102004","Block Group 4, Census Tract 102, Henry County, Virginia","1444","null","460","null","1134","null","462","null","74","89","null","null","0","13","null","null","89","null","115","null","0","null","13","null","63","null","75","null","84","66","null","null","0","null","13","null","84","null","66","null",
"1500000US510890102005","Block Group 5, Census Tract 102, Henry County, Virginia","898","null","260","null","677","null","218","null","96","141","null","null","0","13","null","null","91","null","109","null","0","null","13","null","34","null","64","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890103001","Block Group 1, Census Tract 103, Henry County, Virginia","992","null","289","null","795","null","263","null","197","142","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890103002","Block Group 2, Census Tract 103, Henry County, Virginia","1236","null","449","null","736","null","382","null","484","253","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","16","19","null","null","0","null","13","null","16","null","19","null",
"1500000US510890103003","Block Group 3, Census Tract 103, Henry County, Virginia","1844","null","564","null","1013","null","479","null","770","320","null","null","0","13","null","null","19","null","31","null","0","null","13","null","0","null","13","null","42","50","null","null","0","null","13","null","42","null","50","null",
"1500000US510890103004","Block Group 4, Census Tract 103, Henry County, Virginia","648","null","252","null","538","null","238","null","110","96","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890104001","Block Group 1, Census Tract 104, Henry County, Virginia","1466","null","406","null","964","null","294","null","394","321","null","null","0","13","null","null","0","null","13","null","0","null","13","null","31","null","37","null","77","73","null","null","0","null","13","null","77","null","73","null",
"1500000US510890104002","Block Group 2, Census Tract 104, Henry County, Virginia","1123","null","376","null","482","null","226","null","590","313","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","51","77","null","null","0","null","13","null","51","null","77","null",
"1500000US510890104003","Block Group 3, Census Tract 104, Henry County, Virginia","1219","null","366","null","549","null","223","null","617","299","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","53","47","null","null","0","null","13","null","53","null","47","null",
"1500000US510890105001","Block Group 1, Census Tract 105, Henry County, Virginia","1276","null","366","null","1073","null","314","null","182","233","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","21","26","null","null","0","null","13","null","21","null","26","null",
"1500000US510890105002","Block Group 2, Census Tract 105, Henry County, Virginia","1311","null","340","null","1132","null","318","null","101","105","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","78","53","null","null","0","null","13","null","78","null","53","null",
"1500000US510890105003","Block Group 3, Census Tract 105, Henry County, Virginia","1144","null","518","null","541","null","435","null","584","308","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","19","39","null","null","0","null","13","null","19","null","39","null",
"1500000US510890106011","Block Group 1, Census Tract 106.01, Henry County, Virginia","1609","null","438","null","1138","null","401","null","338","186","null","null","0","13","null","null","0","null","13","null","0","null","13","null","131","null","183","null","2","5","null","null","0","null","13","null","2","null","5","null",
"1500000US510890106012","Block Group 2, Census Tract 106.01, Henry County, Virginia","1522","null","347","null","1189","null","326","null","310","162","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","23","41","null","null","0","null","13","null","23","null","41","null",
"1500000US510890106021","Block Group 1, Census Tract 106.02, Henry County, Virginia","1052","null","272","null","619","null","208","null","384","186","null","null","0","13","null","null","49","null","68","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890106022","Block Group 2, Census Tract 106.02, Henry County, Virginia","1878","null","382","null","1137","null","238","null","680","291","null","null","3","7","null","null","0","null","13","null","0","null","13","null","46","null","64","null","12","17","null","null","7","null","14","null","5","null","9","null",
"1500000US510890106023","Block Group 3, Census Tract 106.02, Henry County, Virginia","1219","null","378","null","1134","null","369","null","46","48","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","39","36","null","null","0","null","13","null","39","null","36","null",
"1500000US510890107001","Block Group 1, Census Tract 107, Henry County, Virginia","1167","null","375","null","859","null","361","null","266","146","null","null","0","13","null","null","0","null","13","null","0","null","13","null","5","null","10","null","37","54","null","null","37","null","54","null","0","null","13","null",
"1500000US510890107002","Block Group 2, Census Tract 107, Henry County, Virginia","645","null","260","null","408","null","211","null","237","221","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890107003","Block Group 3, Census Tract 107, Henry County, Virginia","645","null","381","null","419","null","177","null","9","14","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","217","260","null","null","217","null","260","null","0","null","13","null",
"1500000US510890107004","Block Group 4, Census Tract 107, Henry County, Virginia","1006","null","300","null","910","null","267","null","46","43","null","null","0","13","null","null","10","null","16","null","0","null","13","null","0","null","13","null","40","69","null","null","0","null","13","null","40","null","69","null",
"1500000US510890108001","Block Group 1, Census Tract 108, Henry County, Virginia","611","null","262","null","594","null","264","null","17","30","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890108002","Block Group 2, Census Tract 108, Henry County, Virginia","1118","null","419","null","352","null","215","null","766","343","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890108003","Block Group 3, Census Tract 108, Henry County, Virginia","796","null","373","null","193","null","211","null","595","273","null","null","0","13","null","null","8","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890109001","Block Group 1, Census Tract 109, Henry County, Virginia","1942","null","399","null","1279","null","350","null","476","185","null","null","0","13","null","null","29","null","35","null","0","null","13","null","114","null","167","null","44","39","null","null","0","null","13","null","44","null","39","null",
"1500000US510890109002","Block Group 2, Census Tract 109, Henry County, Virginia","696","null","217","null","657","null","205","null","34","50","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","9","null","null","5","null","9","null","0","null","13","null",
"1500000US510890110001","Block Group 1, Census Tract 110, Henry County, Virginia","1363","null","490","null","984","null","397","null","379","267","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890110002","Block Group 2, Census Tract 110, Henry County, Virginia","1697","null","349","null","1630","null","361","null","67","73","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890110003","Block Group 3, Census Tract 110, Henry County, Virginia","1970","null","494","null","1177","null","382","null","793","403","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890111001","Block Group 1, Census Tract 111, Henry County, Virginia","899","null","309","null","751","null","297","null","126","84","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","22","35","null","null","0","null","13","null","22","null","35","null",
"1500000US510890111002","Block Group 2, Census Tract 111, Henry County, Virginia","714","null","271","null","714","null","271","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890111003","Block Group 3, Census Tract 111, Henry County, Virginia","1000","null","321","null","801","null","283","null","87","67","null","null","0","13","null","null","0","null","13","null","0","null","13","null","112","null","117","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890112001","Block Group 1, Census Tract 112, Henry County, Virginia","329","null","188","null","327","null","187","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","2","7","null","null","0","null","13","null","2","null","7","null",
"1500000US510890112002","Block Group 2, Census Tract 112, Henry County, Virginia","751","null","268","null","751","null","268","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890112003","Block Group 3, Census Tract 112, Henry County, Virginia","1658","null","345","null","1378","null","306","null","280","194","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890113001","Block Group 1, Census Tract 113, Henry County, Virginia","1251","null","463","null","809","null","399","null","442","186","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510890113002","Block Group 2, Census Tract 113, Henry County, Virginia","1279","null","431","null","943","null","378","null","17","26","null","null","0","13","null","null","0","null","13","null","0","null","13","null","104","null","134","null","215","216","null","null","171","null","201","null","44","null","65","null",
"1500000US510890113003","Block Group 3, Census Tract 113, Henry County, Virginia","1264","null","299","null","954","null","241","null","258","155","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","52","82","null","null","5","null","10","null","47","null","81","null",
"1500000US510919701001","Block Group 1, Census Tract 9701, Highland County, Virginia","509","null","139","null","450","null","118","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","59","83","null","null","0","null","13","null","59","null","83","null",
"1500000US510919701002","Block Group 2, Census Tract 9701, Highland County, Virginia","885","null","162","null","814","null","144","null","0","13","null","null","0","13","null","null","56","null","58","null","0","null","13","null","0","null","13","null","15","16","null","null","0","null","13","null","15","null","16","null",
"1500000US510919701003","Block Group 3, Census Tract 9701, Highland County, Virginia","835","null","155","null","794","null","151","null","0","13","null","null","0","13","null","null","13","null","21","null","0","null","13","null","0","null","13","null","28","24","null","null","20","null","23","null","8","null","9","null",
"1500000US510932801011","Block Group 1, Census Tract 2801.01, Isle of Wight County, Virginia","1451","null","354","null","800","null","261","null","553","168","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","98","79","null","null","11","null","18","null","87","null","83","null",
"1500000US510932801012","Block Group 2, Census Tract 2801.01, Isle of Wight County, Virginia","1929","null","259","null","1535","null","253","null","292","130","null","null","0","13","null","null","61","null","74","null","0","null","13","null","0","null","13","null","41","37","null","null","0","null","13","null","41","null","37","null",
"1500000US510932801041","Block Group 1, Census Tract 2801.04, Isle of Wight County, Virginia","925","null","278","null","823","null","267","null","85","68","null","null","8","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","9","14","null","null","0","null","13","null","9","null","14","null",
"1500000US510932801042","Block Group 2, Census Tract 2801.04, Isle of Wight County, Virginia","1992","null","440","null","1652","null","414","null","244","99","null","null","0","13","null","null","5","null","8","null","12","null","19","null","26","null","34","null","53","66","null","null","22","null","27","null","31","null","59","null",
"1500000US510932801043","Block Group 3, Census Tract 2801.04, Isle of Wight County, Virginia","1440","null","271","null","1264","null","250","null","103","90","null","null","0","13","null","null","35","null","51","null","0","null","13","null","0","null","13","null","38","37","null","null","12","null","16","null","26","null","36","null",
"1500000US510932801051","Block Group 1, Census Tract 2801.05, Isle of Wight County, Virginia","2562","null","480","null","1407","null","448","null","1023","298","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","132","141","null","null","21","null","36","null","111","null","137","null",
"1500000US510932801052","Block Group 2, Census Tract 2801.05, Isle of Wight County, Virginia","583","null","197","null","446","null","158","null","137","175","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510932801053","Block Group 3, Census Tract 2801.05, Isle of Wight County, Virginia","1577","null","309","null","497","null","186","null","972","297","null","null","0","13","null","null","0","null","13","null","0","null","13","null","6","null","11","null","102","92","null","null","63","null","91","null","39","null","25","null",
"1500000US510932801061","Block Group 1, Census Tract 2801.06, Isle of Wight County, Virginia","2384","null","297","null","1948","null","289","null","332","185","null","null","5","10","null","null","7","null","13","null","0","null","13","null","0","null","13","null","92","74","null","null","12","null","19","null","80","null","71","null",
"1500000US510932801062","Block Group 2, Census Tract 2801.06, Isle of Wight County, Virginia","913","null","390","null","765","null","390","null","40","44","null","null","0","13","null","null","58","null","56","null","0","null","13","null","1","null","3","null","49","60","null","null","0","null","13","null","49","null","60","null",
"1500000US510932801071","Block Group 1, Census Tract 2801.07, Isle of Wight County, Virginia","3720","null","508","null","2944","null","501","null","641","193","null","null","0","13","null","null","66","null","65","null","0","null","13","null","0","null","13","null","69","71","null","null","0","null","13","null","69","null","71","null",
"1500000US510932801072","Block Group 2, Census Tract 2801.07, Isle of Wight County, Virginia","1500","null","416","null","893","null","305","null","292","244","null","null","0","13","null","null","4","null","9","null","0","null","13","null","209","null","268","null","102","106","null","null","22","null","42","null","80","null","95","null",
"1500000US510932801081","Block Group 1, Census Tract 2801.08, Isle of Wight County, Virginia","2338","null","397","null","1456","null","285","null","695","321","null","null","0","13","null","null","16","null","22","null","0","null","13","null","22","null","35","null","149","134","null","null","0","null","13","null","149","null","134","null",
"1500000US510932801082","Block Group 2, Census Tract 2801.08, Isle of Wight County, Virginia","1571","null","516","null","1040","null","456","null","368","276","null","null","0","13","null","null","19","null","31","null","0","null","13","null","0","null","13","null","144","137","null","null","66","null","56","null","78","null","127","null",
"1500000US510932802001","Block Group 1, Census Tract 2802, Isle of Wight County, Virginia","880","null","302","null","637","null","243","null","200","158","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","43","58","null","null","0","null","13","null","43","null","58","null",
"1500000US510932802002","Block Group 2, Census Tract 2802, Isle of Wight County, Virginia","835","null","348","null","379","null","250","null","401","269","null","null","0","13","null","null","0","null","13","null","0","null","13","null","55","null","73","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510932802003","Block Group 3, Census Tract 2802, Isle of Wight County, Virginia","1314","null","343","null","891","null","250","null","332","196","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","91","129","null","null","0","null","13","null","91","null","129","null",
"1500000US510932802004","Block Group 4, Census Tract 2802, Isle of Wight County, Virginia","951","null","265","null","869","null","255","null","68","67","null","null","0","13","null","null","9","null","18","null","0","null","13","null","0","null","13","null","5","12","null","null","0","null","13","null","5","null","12","null",
"1500000US510932803001","Block Group 1, Census Tract 2803, Isle of Wight County, Virginia","1372","null","532","null","1264","null","533","null","39","55","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","69","69","null","null","35","null","50","null","34","null","48","null",
"1500000US510932803002","Block Group 2, Census Tract 2803, Isle of Wight County, Virginia","2708","null","324","null","1787","null","327","null","722","161","null","null","6","12","null","null","78","null","52","null","0","null","13","null","34","null","45","null","81","90","null","null","9","null","11","null","72","null","88","null",
"1500000US510932803003","Block Group 3, Census Tract 2803, Isle of Wight County, Virginia","1287","null","331","null","1095","null","351","null","64","61","null","null","10","11","null","null","10","null","14","null","0","null","13","null","94","null","132","null","14","18","null","null","0","null","13","null","14","null","18","null",
"1500000US510932804001","Block Group 1, Census Tract 2804, Isle of Wight County, Virginia","1107","null","264","null","963","null","236","null","62","51","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","82","81","null","null","0","null","13","null","82","null","81","null",
"1500000US510932804002","Block Group 2, Census Tract 2804, Isle of Wight County, Virginia","1503","null","330","null","588","null","213","null","888","273","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","27","39","null","null","0","null","13","null","27","null","39","null",
"1500000US510932804003","Block Group 3, Census Tract 2804, Isle of Wight County, Virginia","760","null","248","null","671","null","228","null","52","63","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","37","65","null","null","0","null","13","null","37","null","65","null",
"1500000US510932804004","Block Group 4, Census Tract 2804, Isle of Wight County, Virginia","699","null","223","null","646","null","218","null","33","38","null","null","0","13","null","null","0","null","13","null","0","null","13","null","9","null","16","null","11","20","null","null","0","null","13","null","11","null","20","null",
"1500000US510950801021","Block Group 1, Census Tract 801.02, James City County, Virginia","1690","null","447","null","745","null","265","null","625","227","null","null","0","13","null","null","9","null","18","null","0","null","13","null","289","null","305","null","22","28","null","null","0","null","13","null","22","null","28","null",
"1500000US510950801022","Block Group 2, Census Tract 801.02, James City County, Virginia","2380","null","550","null","957","null","405","null","970","374","null","null","0","13","null","null","130","null","124","null","0","null","13","null","128","null","197","null","195","147","null","null","30","null","36","null","165","null","143","null",
"1500000US510950801023","Block Group 3, Census Tract 801.02, James City County, Virginia","613","null","291","null","390","null","206","null","172","128","null","null","0","13","null","null","8","null","15","null","0","null","13","null","11","null","21","null","32","56","null","null","32","null","56","null","0","null","13","null",
"1500000US510950801031","Block Group 1, Census Tract 801.03, James City County, Virginia","2225","null","417","null","1963","null","371","null","159","173","null","null","0","13","null","null","16","null","25","null","0","null","13","null","0","null","13","null","87","134","null","null","0","null","13","null","87","null","134","null",
"1500000US510950801032","Block Group 2, Census Tract 801.03, James City County, Virginia","1126","null","318","null","494","null","236","null","607","280","null","null","0","13","null","null","0","null","13","null","0","null","13","null","8","null","18","null","17","36","null","null","0","null","13","null","17","null","36","null",
"1500000US510950801041","Block Group 1, Census Tract 801.04, James City County, Virginia","1174","null","289","null","1119","null","295","null","18","30","null","null","0","13","null","null","17","null","23","null","0","null","13","null","0","null","13","null","20","30","null","null","0","null","13","null","20","null","30","null",
"1500000US510950801042","Block Group 2, Census Tract 801.04, James City County, Virginia","1318","null","259","null","1307","null","259","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","11","18","null","null","0","null","13","null","11","null","18","null",
"1500000US510950802021","Block Group 1, Census Tract 802.02, James City County, Virginia","2899","null","674","null","2479","null","643","null","0","13","null","null","0","13","null","null","113","null","129","null","0","null","13","null","0","null","13","null","307","264","null","null","199","null","226","null","108","null","107","null",
"1500000US510950802022","Block Group 2, Census Tract 802.02, James City County, Virginia","1423","null","481","null","1146","null","428","null","263","197","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","14","26","null","null","0","null","13","null","14","null","26","null",
"1500000US510950802023","Block Group 3, Census Tract 802.02, James City County, Virginia","1255","null","350","null","1013","null","343","null","233","256","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","9","16","null","null","0","null","13","null","9","null","16","null",
"1500000US510950802031","Block Group 1, Census Tract 802.03, James City County, Virginia","1409","null","232","null","1308","null","227","null","10","16","null","null","0","13","null","null","22","null","38","null","0","null","13","null","0","null","13","null","69","65","null","null","0","null","13","null","69","null","65","null",
"1500000US510950802032","Block Group 2, Census Tract 802.03, James City County, Virginia","2556","null","487","null","1618","null","306","null","221","150","null","null","0","13","null","null","80","null","63","null","7","null","14","null","12","null","19","null","618","436","null","null","510","null","425","null","108","null","86","null",
"1500000US510950802051","Block Group 1, Census Tract 802.05, James City County, Virginia","1781","null","413","null","1205","null","385","null","386","185","null","null","0","13","null","null","58","null","64","null","0","null","13","null","33","null","60","null","99","104","null","null","0","null","13","null","99","null","104","null",
"1500000US510950802052","Block Group 2, Census Tract 802.05, James City County, Virginia","576","null","228","null","354","null","152","null","162","106","null","null","0","13","null","null","4","null","9","null","0","null","13","null","0","null","13","null","56","106","null","null","0","null","13","null","56","null","106","null",
"1500000US510950802053","Block Group 3, Census Tract 802.05, James City County, Virginia","1712","null","343","null","1326","null","254","null","233","136","null","null","27","49","null","null","76","null","60","null","0","null","13","null","0","null","13","null","50","56","null","null","0","null","13","null","50","null","56","null",
"1500000US510950802071","Block Group 1, Census Tract 802.07, James City County, Virginia","1104","null","449","null","643","null","268","null","0","13","null","null","0","13","null","null","170","null","208","null","0","null","13","null","0","null","13","null","291","313","null","null","0","null","13","null","291","null","313","null",
"1500000US510950802072","Block Group 2, Census Tract 802.07, James City County, Virginia","1224","null","285","null","1170","null","295","null","0","13","null","null","0","13","null","null","10","null","24","null","0","null","13","null","0","null","13","null","44","94","null","null","0","null","13","null","44","null","94","null",
"1500000US510950802073","Block Group 3, Census Tract 802.07, James City County, Virginia","1478","null","376","null","1428","null","369","null","0","13","null","null","0","13","null","null","29","null","47","null","0","null","13","null","0","null","13","null","21","34","null","null","0","null","13","null","21","null","34","null",
"1500000US510950802081","Block Group 1, Census Tract 802.08, James City County, Virginia","1090","null","449","null","1070","null","438","null","4","23","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","16","26","null","null","0","null","13","null","16","null","26","null",
"1500000US510950802082","Block Group 2, Census Tract 802.08, James City County, Virginia","2505","null","736","null","2359","null","686","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","87","null","150","null","59","83","null","null","25","null","44","null","34","null","65","null",
"1500000US510950802091","Block Group 1, Census Tract 802.09, James City County, Virginia","773","null","414","null","516","null","282","null","172","264","null","null","0","13","null","null","85","null","144","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510950802092","Block Group 2, Census Tract 802.09, James City County, Virginia","2317","null","425","null","2217","null","455","null","39","58","null","null","0","13","null","null","61","null","84","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510950803041","Block Group 1, Census Tract 803.04, James City County, Virginia","2498","null","362","null","2333","null","375","null","23","37","null","null","0","13","null","null","131","null","143","null","0","null","13","null","0","null","13","null","11","18","null","null","0","null","13","null","11","null","18","null",
"1500000US510950803042","Block Group 2, Census Tract 803.04, James City County, Virginia","2062","null","457","null","1461","null","421","null","173","125","null","null","0","13","null","null","334","null","246","null","0","null","13","null","0","null","13","null","94","114","null","null","0","null","13","null","94","null","114","null",
"1500000US510950803043","Block Group 3, Census Tract 803.04, James City County, Virginia","1652","null","299","null","1505","null","314","null","26","42","null","null","22","32","null","null","0","null","13","null","0","null","13","null","0","null","13","null","99","132","null","null","83","null","128","null","16","null","26","null",
"1500000US510950803051","Block Group 1, Census Tract 803.05, James City County, Virginia","1929","null","476","null","1188","null","353","null","373","225","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","368","252","null","null","24","null","39","null","344","null","246","null",
