"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US511639303012","Block Group 2, Census Tract 9303.01, Rockbridge County, Virginia","55.7","14.1","null","null","55.4","null","26.5","null","59.2","15.6","null","null",
"1500000US511639303021","Block Group 1, Census Tract 9303.02, Rockbridge County, Virginia","35.9","18.9","null","null","35.4","null","11.2","null","49.7","32.1","null","null",
"1500000US511639303022","Block Group 2, Census Tract 9303.02, Rockbridge County, Virginia","55.8","13.4","null","null","55.7","null","18.5","null","57.3","13.9","null","null",
"1500000US511639303023","Block Group 3, Census Tract 9303.02, Rockbridge County, Virginia","43.4","10.1","null","null","45.9","null","17.2","null","37.6","21.9","null","null",
"1500000US511639304001","Block Group 1, Census Tract 9304, Rockbridge County, Virginia","51.2","18.2","null","null","52.0","null","19.4","null","49.3","24.0","null","null",
"1500000US511639304002","Block Group 2, Census Tract 9304, Rockbridge County, Virginia","43.1","13.0","null","null","49.3","null","18.0","null","38.5","11.7","null","null",
"1500000US511639304003","Block Group 3, Census Tract 9304, Rockbridge County, Virginia","41.7","6.8","null","null","41.8","null","7.0","null","28.8","35.0","null","null",
"1500000US511639304004","Block Group 4, Census Tract 9304, Rockbridge County, Virginia","51.4","13.5","null","null","48.5","null","13.8","null","53.1","16.6","null","null",
"1500000US511650101001","Block Group 1, Census Tract 101, Rockingham County, Virginia","50.7","6.9","null","null","47.7","null","5.9","null","51.9","11.0","null","null",
"1500000US511650101002","Block Group 2, Census Tract 101, Rockingham County, Virginia","45.8","20.6","null","null","45.7","null","21.8","null","46.0","20.3","null","null",
"1500000US511650102001","Block Group 1, Census Tract 102, Rockingham County, Virginia","47.2","16.2","null","null","47.8","null","14.1","null","45.4","20.7","null","null",
"1500000US511650102002","Block Group 2, Census Tract 102, Rockingham County, Virginia","37.4","6.3","null","null","37.1","null","11.5","null","38.0","5.2","null","null",
"1500000US511650102003","Block Group 3, Census Tract 102, Rockingham County, Virginia","55.5","7.6","null","null","56.1","null","7.9","null","54.3","10.2","null","null",
"1500000US511650103011","Block Group 1, Census Tract 103.01, Rockingham County, Virginia","46.5","3.8","null","null","44.6","null","6.9","null","46.7","5.5","null","null",
"1500000US511650103021","Block Group 1, Census Tract 103.02, Rockingham County, Virginia","36.2","8.3","null","null","33.8","null","9.9","null","37.8","13.1","null","null",
"1500000US511650103022","Block Group 2, Census Tract 103.02, Rockingham County, Virginia","49.1","8.1","null","null","49.4","null","13.0","null","48.5","8.6","null","null",
"1500000US511650103023","Block Group 3, Census Tract 103.02, Rockingham County, Virginia","57.5","8.4","null","null","59.4","null","10.3","null","57.2","10.2","null","null",
"1500000US511650104001","Block Group 1, Census Tract 104, Rockingham County, Virginia","50.8","7.2","null","null","50.1","null","10.8","null","50.9","6.8","null","null",
"1500000US511650104002","Block Group 2, Census Tract 104, Rockingham County, Virginia","54.2","7.2","null","null","55.2","null","5.8","null","51.1","9.9","null","null",
"1500000US511650105001","Block Group 1, Census Tract 105, Rockingham County, Virginia","30.8","30.8","null","null","29.3","null","14.0","null","52.5","4.7","null","null",
"1500000US511650105002","Block Group 2, Census Tract 105, Rockingham County, Virginia","34.4","2.5","null","null","34.6","null","7.3","null","33.8","3.7","null","null",
"1500000US511650106001","Block Group 1, Census Tract 106, Rockingham County, Virginia","37.5","6.3","null","null","33.3","null","9.7","null","38.5","3.7","null","null",
"1500000US511650106002","Block Group 2, Census Tract 106, Rockingham County, Virginia","40.8","3.5","null","null","41.1","null","3.2","null","40.2","5.6","null","null",
"1500000US511650107001","Block Group 1, Census Tract 107, Rockingham County, Virginia","43.3","4.0","null","null","43.8","null","3.8","null","42.6","8.8","null","null",
"1500000US511650107002","Block Group 2, Census Tract 107, Rockingham County, Virginia","39.4","4.4","null","null","42.7","null","5.8","null","35.0","6.1","null","null",
"1500000US511650108011","Block Group 1, Census Tract 108.01, Rockingham County, Virginia","33.8","11.7","null","null","39.3","null","15.4","null","31.2","10.6","null","null",
"1500000US511650108012","Block Group 2, Census Tract 108.01, Rockingham County, Virginia","33.7","12.7","null","null","33.4","null","11.3","null","33.9","19.5","null","null",
"1500000US511650108021","Block Group 1, Census Tract 108.02, Rockingham County, Virginia","33.6","10.5","null","null","32.0","null","3.7","null","38.9","14.9","null","null",
"1500000US511650108022","Block Group 2, Census Tract 108.02, Rockingham County, Virginia","38.9","8.0","null","null","44.6","null","8.9","null","38.2","2.5","null","null",
"1500000US511650109001","Block Group 1, Census Tract 109, Rockingham County, Virginia","40.6","6.7","null","null","38.1","null","13.1","null","44.5","9.0","null","null",
"1500000US511650109002","Block Group 2, Census Tract 109, Rockingham County, Virginia","41.3","11.6","null","null","30.9","null","8.7","null","50.6","5.5","null","null",
"1500000US511650110001","Block Group 1, Census Tract 110, Rockingham County, Virginia","36.6","14.0","null","null","42.0","null","20.4","null","36.2","13.1","null","null",
"1500000US511650110002","Block Group 2, Census Tract 110, Rockingham County, Virginia","51.2","13.5","null","null","51.5","null","4.3","null","40.8","24.7","null","null",
"1500000US511650110003","Block Group 3, Census Tract 110, Rockingham County, Virginia","41.5","4.0","null","null","45.4","null","4.6","null","37.4","5.4","null","null",
"1500000US511650111001","Block Group 1, Census Tract 111, Rockingham County, Virginia","35.6","7.4","null","null","38.5","null","11.4","null","35.1","7.7","null","null",
"1500000US511650111002","Block Group 2, Census Tract 111, Rockingham County, Virginia","30.2","6.8","null","null","28.4","null","10.6","null","31.3","4.7","null","null",
"1500000US511650111003","Block Group 3, Census Tract 111, Rockingham County, Virginia","50.8","11.6","null","null","53.1","null","10.7","null","50.3","13.3","null","null",
"1500000US511650112001","Block Group 1, Census Tract 112, Rockingham County, Virginia","49.5","15.0","null","null","49.7","null","12.5","null","47.5","20.6","null","null",
"1500000US511650112002","Block Group 2, Census Tract 112, Rockingham County, Virginia","40.2","5.9","null","null","41.8","null","7.6","null","39.7","5.9","null","null",
"1500000US511650112003","Block Group 3, Census Tract 112, Rockingham County, Virginia","39.5","6.8","null","null","44.8","null","14.1","null","31.9","5.7","null","null",
"1500000US511650114001","Block Group 1, Census Tract 114, Rockingham County, Virginia","37.0","4.0","null","null","31.3","null","17.5","null","37.5","7.9","null","null",
"1500000US511650114002","Block Group 2, Census Tract 114, Rockingham County, Virginia","33.0","5.5","null","null","32.8","null","6.4","null","33.5","6.7","null","null",
"1500000US511650114003","Block Group 3, Census Tract 114, Rockingham County, Virginia","36.2","17.1","null","null","31.6","null","19.7","null","38.2","19.5","null","null",
"1500000US511650114004","Block Group 4, Census Tract 114, Rockingham County, Virginia","60.7","13.1","null","null","62.1","null","9.3","null","55.8","18.0","null","null",
"1500000US511650114005","Block Group 5, Census Tract 114, Rockingham County, Virginia","38.4","15.9","null","null","38.9","null","22.6","null","30.7","18.3","null","null",
"1500000US511650115001","Block Group 1, Census Tract 115, Rockingham County, Virginia","38.8","13.0","null","null","41.9","null","16.4","null","36.5","12.8","null","null",
"1500000US511650115002","Block Group 2, Census Tract 115, Rockingham County, Virginia","21.1","0.5","null","null","20.5","null","1.0","null","21.2","0.5","null","null",
"1500000US511650115003","Block Group 3, Census Tract 115, Rockingham County, Virginia","37.0","5.2","null","null","38.1","null","9.5","null","35.8","9.3","null","null",
"1500000US511650115004","Block Group 4, Census Tract 115, Rockingham County, Virginia","32.7","21.8","null","null","21.8","null","13.4","null","39.3","43.5","null","null",
"1500000US511650116001","Block Group 1, Census Tract 116, Rockingham County, Virginia","38.6","8.6","null","null","37.9","null","12.3","null","38.8","10.6","null","null",
"1500000US511650116002","Block Group 2, Census Tract 116, Rockingham County, Virginia","41.0","7.6","null","null","41.5","null","3.2","null","38.7","15.0","null","null",
"1500000US511650117001","Block Group 1, Census Tract 117, Rockingham County, Virginia","36.6","15.4","null","null","36.1","null","21.9","null","40.1","16.9","null","null",
"1500000US511650117002","Block Group 2, Census Tract 117, Rockingham County, Virginia","25.1","7.3","null","null","22.3","null","4.4","null","35.8","19.8","null","null",
"1500000US511650117003","Block Group 3, Census Tract 117, Rockingham County, Virginia","39.5","10.9","null","null","40.2","null","15.7","null","36.8","12.6","null","null",
"1500000US511650118011","Block Group 1, Census Tract 118.01, Rockingham County, Virginia","48.7","11.8","null","null","60.1","null","19.0","null","45.9","19.9","null","null",
"1500000US511650118012","Block Group 2, Census Tract 118.01, Rockingham County, Virginia","44.9","17.5","null","null","45.3","null","13.8","null","44.4","29.0","null","null",
"1500000US511650118021","Block Group 1, Census Tract 118.02, Rockingham County, Virginia","54.5","21.5","null","null","48.0","null","25.7","null","58.6","18.0","null","null",
"1500000US511650118022","Block Group 2, Census Tract 118.02, Rockingham County, Virginia","52.2","12.7","null","null","44.9","null","15.8","null","54.3","11.5","null","null",
"1500000US511650118023","Block Group 3, Census Tract 118.02, Rockingham County, Virginia","40.8","14.7","null","null","43.0","null","17.1","null","38.7","12.1","null","null",
"1500000US511650119001","Block Group 1, Census Tract 119, Rockingham County, Virginia","43.2","10.1","null","null","48.1","null","8.6","null","36.2","11.1","null","null",
"1500000US511650119002","Block Group 2, Census Tract 119, Rockingham County, Virginia","57.6","19.5","null","null","57.9","null","40.5","null","51.6","29.0","null","null",
"1500000US511650119003","Block Group 3, Census Tract 119, Rockingham County, Virginia","40.8","11.8","null","null","36.5","null","12.5","null","45.2","12.2","null","null",
"1500000US511650120001","Block Group 1, Census Tract 120, Rockingham County, Virginia","38.2","13.2","null","null","40.1","null","10.0","null","37.0","26.5","null","null",
"1500000US511650120002","Block Group 2, Census Tract 120, Rockingham County, Virginia","45.9","10.9","null","null","45.8","null","16.2","null","46.0","12.5","null","null",
"1500000US511650120003","Block Group 3, Census Tract 120, Rockingham County, Virginia","34.2","5.3","null","null","34.2","null","5.2","null","35.1","7.9","null","null",
"1500000US511650120004","Block Group 4, Census Tract 120, Rockingham County, Virginia","47.1","4.5","null","null","47.1","null","7.8","null","47.2","5.6","null","null",
"1500000US511670301001","Block Group 1, Census Tract 301, Russell County, Virginia","45.7","4.1","null","null","49.6","null","14.9","null","40.8","6.1","null","null",
"1500000US511670301002","Block Group 2, Census Tract 301, Russell County, Virginia","47.9","11.5","null","null","50.5","null","35.0","null","47.7","8.1","null","null",
"1500000US511670301003","Block Group 3, Census Tract 301, Russell County, Virginia","53.1","8.0","null","null","42.6","null","18.7","null","55.8","4.8","null","null",
"1500000US511670301004","Block Group 4, Census Tract 301, Russell County, Virginia","57.8","11.8","null","null","57.9","null","25.9","null","57.7","12.5","null","null",
"1500000US511670301005","Block Group 5, Census Tract 301, Russell County, Virginia","54.6","29.8","null","null","54.3","null","36.0","null","56.3","35.4","null","null",
"1500000US511670302011","Block Group 1, Census Tract 302.01, Russell County, Virginia","61.9","12.5","null","null","67.5","null","4.6","null","60.7","6.6","null","null",
"1500000US511670302012","Block Group 2, Census Tract 302.01, Russell County, Virginia","57.4","7.3","null","null","62.3","null","25.5","null","55.5","5.4","null","null",
"1500000US511670302013","Block Group 3, Census Tract 302.01, Russell County, Virginia","48.3","9.2","null","null","48.8","null","8.3","null","40.9","21.3","null","null",
"1500000US511670302014","Block Group 4, Census Tract 302.01, Russell County, Virginia","40.7","17.3","null","null","50.9","null","14.5","null","17.9","1.3","null","null",
"1500000US511670302021","Block Group 1, Census Tract 302.02, Russell County, Virginia","57.2","7.7","null","null","49.9","null","17.7","null","59.5","6.3","null","null",
"1500000US511670302022","Block Group 2, Census Tract 302.02, Russell County, Virginia","45.7","20.5","null","null","42.4","null","12.4","null","48.8","36.7","null","null",
"1500000US511670303001","Block Group 1, Census Tract 303, Russell County, Virginia","40.9","19.4","null","null","40.6","null","12.3","null","51.6","20.6","null","null",
"1500000US511670303002","Block Group 2, Census Tract 303, Russell County, Virginia","50.4","8.4","null","null","44.7","null","17.2","null","53.7","5.6","null","null",
"1500000US511670303003","Block Group 3, Census Tract 303, Russell County, Virginia","52.5","7.1","null","null","54.1","null","4.7","null","37.6","26.7","null","null",
"1500000US511670303004","Block Group 4, Census Tract 303, Russell County, Virginia","38.2","19.6","null","null","38.7","null","22.3","null","33.2","25.2","null","null",
"1500000US511670304021","Block Group 1, Census Tract 304.02, Russell County, Virginia","37.1","8.9","null","null","39.9","null","10.7","null","34.7","10.9","null","null",
"1500000US511670304022","Block Group 2, Census Tract 304.02, Russell County, Virginia","47.1","6.3","null","null","37.7","null","14.3","null","48.0","11.5","null","null",
"1500000US511670304031","Block Group 1, Census Tract 304.03, Russell County, Virginia","51.0","8.5","null","null","53.6","null","16.7","null","50.6","7.0","null","null",
"1500000US511670304032","Block Group 2, Census Tract 304.03, Russell County, Virginia","32.7","20.7","null","null","19.7","null","7.9","null","41.9","24.5","null","null",
"1500000US511670304033","Block Group 3, Census Tract 304.03, Russell County, Virginia","42.8","12.2","null","null","40.2","null","34.4","null","44.5","13.6","null","null",
"1500000US511670304034","Block Group 4, Census Tract 304.03, Russell County, Virginia","48.6","3.4","null","null","49.2","null","14.9","null","48.5","4.4","null","null",
"1500000US511670304041","Block Group 1, Census Tract 304.04, Russell County, Virginia","50.5","6.0","null","null","49.9","null","9.2","null","51.9","13.7","null","null",
"1500000US511670304042","Block Group 2, Census Tract 304.04, Russell County, Virginia","38.6","9.8","null","null","38.4","null","7.0","null","45.4","19.1","null","null",
"1500000US511670305001","Block Group 1, Census Tract 305, Russell County, Virginia","45.0","5.4","null","null","43.8","null","11.4","null","46.1","6.6","null","null",
"1500000US511670305002","Block Group 2, Census Tract 305, Russell County, Virginia","30.5","14.0","null","null","35.9","null","14.1","null","25.0","10.9","null","null",
"1500000US511670306001","Block Group 1, Census Tract 306, Russell County, Virginia","27.0","8.9","null","null","30.2","null","7.1","null","24.6","12.4","null","null",
"1500000US511670306002","Block Group 2, Census Tract 306, Russell County, Virginia","33.5","18.1","null","null","27.6","null","13.9","null","39.5","27.2","null","null",
"1500000US511670306003","Block Group 3, Census Tract 306, Russell County, Virginia","48.8","20.4","null","null","40.8","null","10.5","null","61.3","12.3","null","null",
"1500000US511670306004","Block Group 4, Census Tract 306, Russell County, Virginia","38.0","17.7","null","null","35.9","null","27.1","null","38.3","21.8","null","null",
"1500000US511690301001","Block Group 1, Census Tract 301, Scott County, Virginia","58.6","6.0","null","null","60.2","null","5.0","null","56.1","7.4","null","null",
"1500000US511690301002","Block Group 2, Census Tract 301, Scott County, Virginia","46.4","16.6","null","null","36.9","null","13.3","null","48.7","8.0","null","null",
"1500000US511690301003","Block Group 3, Census Tract 301, Scott County, Virginia","41.1","8.9","null","null","42.0","null","10.2","null","41.0","14.5","null","null",
"1500000US511690302001","Block Group 1, Census Tract 302, Scott County, Virginia","39.4","5.8","null","null","37.7","null","5.0","null","41.3","12.1","null","null",
"1500000US511690302002","Block Group 2, Census Tract 302, Scott County, Virginia","44.6","15.5","null","null","26.7","null","28.6","null","55.1","10.0","null","null",
"1500000US511690302003","Block Group 3, Census Tract 302, Scott County, Virginia","30.0","7.0","null","null","30.4","null","6.4","null","28.6","11.8","null","null",
"1500000US511690302004","Block Group 4, Census Tract 302, Scott County, Virginia","65.2","14.6","null","null","59.0","null","20.5","null","66.0","8.8","null","null",
"1500000US511690303001","Block Group 1, Census Tract 303, Scott County, Virginia","54.3","19.8","null","null","59.2","null","7.3","null","44.4","20.2","null","null",
"1500000US511690303002","Block Group 2, Census Tract 303, Scott County, Virginia","48.6","3.7","null","null","48.1","null","5.3","null","49.3","5.5","null","null",
"1500000US511690303003","Block Group 3, Census Tract 303, Scott County, Virginia","39.5","10.9","null","null","45.7","null","9.1","null","31.5","14.8","null","null",
"1500000US511690304001","Block Group 1, Census Tract 304, Scott County, Virginia","54.7","5.5","null","null","54.2","null","10.2","null","57.4","6.7","null","null",
"1500000US511690304002","Block Group 2, Census Tract 304, Scott County, Virginia","42.8","5.0","null","null","41.5","null","11.0","null","52.6","11.7","null","null",
"1500000US511690304003","Block Group 3, Census Tract 304, Scott County, Virginia","56.3","10.7","null","null","56.6","null","8.8","null","51.7","16.6","null","null",
"1500000US511690305001","Block Group 1, Census Tract 305, Scott County, Virginia","55.1","10.2","null","null","54.7","null","14.2","null","55.2","9.4","null","null",
"1500000US511690305002","Block Group 2, Census Tract 305, Scott County, Virginia","55.1","9.5","null","null","56.3","null","14.7","null","54.8","6.6","null","null",
"1500000US511690305003","Block Group 3, Census Tract 305, Scott County, Virginia","52.8","2.4","null","null","52.9","null","5.5","null","52.8","2.0","null","null",
"1500000US511690306001","Block Group 1, Census Tract 306, Scott County, Virginia","46.0","12.4","null","null","51.0","null","13.2","null","41.5","14.3","null","null",
"1500000US511690306002","Block Group 2, Census Tract 306, Scott County, Virginia","40.9","7.7","null","null","38.0","null","5.3","null","45.7","10.3","null","null",
"1500000US511690306003","Block Group 3, Census Tract 306, Scott County, Virginia","41.1","20.8","null","null","41.5","null","12.9","null","39.3","29.1","null","null",
"1500000US511690306004","Block Group 4, Census Tract 306, Scott County, Virginia","51.8","9.4","null","null","45.7","null","17.9","null","57.0","13.8","null","null",
"1500000US511710401011","Block Group 1, Census Tract 401.01, Shenandoah County, Virginia","37.2","7.4","null","null","36.6","null","8.4","null","37.8","12.0","null","null",
"1500000US511710401012","Block Group 2, Census Tract 401.01, Shenandoah County, Virginia","54.1","9.8","null","null","50.7","null","6.4","null","59.4","15.3","null","null",
"1500000US511710401021","Block Group 1, Census Tract 401.02, Shenandoah County, Virginia","34.6","6.6","null","null","38.2","null","10.7","null","32.7","5.7","null","null",
"1500000US511710401022","Block Group 2, Census Tract 401.02, Shenandoah County, Virginia","36.0","2.7","null","null","25.6","null","11.0","null","40.4","0.9","null","null",
"1500000US511710401023","Block Group 3, Census Tract 401.02, Shenandoah County, Virginia","53.4","16.7","null","null","53.2","null","14.2","null","55.2","25.5","null","null",
"1500000US511710402011","Block Group 1, Census Tract 402.01, Shenandoah County, Virginia","33.6","16.7","null","null","33.6","null","12.6","null","33.6","22.3","null","null",
"1500000US511710402012","Block Group 2, Census Tract 402.01, Shenandoah County, Virginia","71.2","5.3","null","null","75.3","null","13.0","null","69.9","2.7","null","null",
"1500000US511710402013","Block Group 3, Census Tract 402.01, Shenandoah County, Virginia","47.7","2.5","null","null","47.9","null","3.5","null","47.5","4.3","null","null",
"1500000US511710402021","Block Group 1, Census Tract 402.02, Shenandoah County, Virginia","49.0","13.3","null","null","43.8","null","15.3","null","51.5","14.3","null","null",
"1500000US511710402022","Block Group 2, Census Tract 402.02, Shenandoah County, Virginia","53.8","6.4","null","null","54.6","null","4.5","null","51.9","9.9","null","null",
"1500000US511710403001","Block Group 1, Census Tract 403, Shenandoah County, Virginia","50.6","3.9","null","null","50.8","null","2.5","null","46.5","15.0","null","null",
"1500000US511710403002","Block Group 2, Census Tract 403, Shenandoah County, Virginia","50.2","6.3","null","null","51.5","null","5.1","null","47.6","11.8","null","null",
"1500000US511710404001","Block Group 1, Census Tract 404, Shenandoah County, Virginia","59.4","8.3","null","null","61.1","null","6.7","null","55.8","13.6","null","null",
"1500000US511710404002","Block Group 2, Census Tract 404, Shenandoah County, Virginia","41.6","11.7","null","null","37.9","null","18.8","null","41.7","12.9","null","null",
"1500000US511710405011","Block Group 1, Census Tract 405.01, Shenandoah County, Virginia","41.1","12.2","null","null","37.2","null","9.6","null","43.4","16.5","null","null",
"1500000US511710405012","Block Group 2, Census Tract 405.01, Shenandoah County, Virginia","31.8","12.3","null","null","37.7","null","9.5","null","28.3","11.6","null","null",
"1500000US511710405013","Block Group 3, Census Tract 405.01, Shenandoah County, Virginia","39.9","9.4","null","null","39.1","null","8.9","null","50.4","13.5","null","null",
"1500000US511710405014","Block Group 4, Census Tract 405.01, Shenandoah County, Virginia","40.3","10.3","null","null","42.7","null","13.8","null","38.4","7.5","null","null",
"1500000US511710405021","Block Group 1, Census Tract 405.02, Shenandoah County, Virginia","45.3","6.2","null","null","45.5","null","14.8","null","45.3","7.9","null","null",
"1500000US511710405022","Block Group 2, Census Tract 405.02, Shenandoah County, Virginia","50.1","12.6","null","null","36.6","null","16.5","null","50.6","5.1","null","null",
"1500000US511710406001","Block Group 1, Census Tract 406, Shenandoah County, Virginia","44.3","11.8","null","null","49.4","null","5.8","null","33.0","13.6","null","null",
"1500000US511710406002","Block Group 2, Census Tract 406, Shenandoah County, Virginia","34.7","7.4","null","null","31.9","null","5.9","null","37.3","12.2","null","null",
"1500000US511710406003","Block Group 3, Census Tract 406, Shenandoah County, Virginia","56.4","8.6","null","null","56.1","null","16.7","null","56.7","8.3","null","null",
"1500000US511710407001","Block Group 1, Census Tract 407, Shenandoah County, Virginia","38.2","7.5","null","null","41.0","null","9.9","null","37.4","8.3","null","null",
"1500000US511710407002","Block Group 2, Census Tract 407, Shenandoah County, Virginia","44.5","6.9","null","null","41.4","null","13.0","null","49.5","9.1","null","null",
"1500000US511710407003","Block Group 3, Census Tract 407, Shenandoah County, Virginia","45.9","8.2","null","null","50.7","null","5.0","null","43.6","10.8","null","null",
"1500000US511710408001","Block Group 1, Census Tract 408, Shenandoah County, Virginia","58.3","6.8","null","null","57.0","null","14.0","null","59.7","6.8","null","null",
"1500000US511710408002","Block Group 2, Census Tract 408, Shenandoah County, Virginia","47.2","7.1","null","null","46.1","null","6.6","null","53.2","8.8","null","null",
"1500000US511710408003","Block Group 3, Census Tract 408, Shenandoah County, Virginia","45.8","13.6","null","null","42.4","null","9.8","null","58.0","10.7","null","null",
"1500000US511730301001","Block Group 1, Census Tract 301, Smyth County, Virginia","40.9","12.2","null","null","40.4","null","12.0","null","44.6","18.0","null","null",
"1500000US511730301002","Block Group 2, Census Tract 301, Smyth County, Virginia","57.6","14.0","null","null","54.8","null","12.4","null","61.9","19.3","null","null",
"1500000US511730301003","Block Group 3, Census Tract 301, Smyth County, Virginia","36.4","13.3","null","null","28.6","null","8.2","null","37.4","9.0","null","null",
"1500000US511730301004","Block Group 4, Census Tract 301, Smyth County, Virginia","33.9","8.3","null","null","34.5","null","5.8","null","30.7","16.4","null","null",
"1500000US511730302001","Block Group 1, Census Tract 302, Smyth County, Virginia","58.0","6.2","null","null","58.4","null","7.7","null","57.3","8.4","null","null",
"1500000US511730302002","Block Group 2, Census Tract 302, Smyth County, Virginia","52.7","16.7","null","null","51.9","null","20.3","null","53.5","22.2","null","null",
"1500000US511730302003","Block Group 3, Census Tract 302, Smyth County, Virginia","35.0","8.7","null","null","33.2","null","6.5","null","41.1","4.8","null","null",
"1500000US511730302004","Block Group 4, Census Tract 302, Smyth County, Virginia","35.6","14.4","null","null","33.8","null","10.5","null","47.0","20.6","null","null",
"1500000US511730303011","Block Group 1, Census Tract 303.01, Smyth County, Virginia","42.8","19.2","null","null","36.7","null","9.5","null","53.3","12.4","null","null",
"1500000US511730303012","Block Group 2, Census Tract 303.01, Smyth County, Virginia","46.7","7.9","null","null","44.1","null","16.3","null","51.2","10.6","null","null",
"1500000US511730303013","Block Group 3, Census Tract 303.01, Smyth County, Virginia","47.0","9.1","null","null","50.6","null","14.0","null","46.1","8.5","null","null",
"1500000US511730303021","Block Group 1, Census Tract 303.02, Smyth County, Virginia","48.0","14.7","null","null","44.8","null","10.1","null","57.1","10.0","null","null",
"1500000US511730303022","Block Group 2, Census Tract 303.02, Smyth County, Virginia","27.7","18.0","null","null","27.8","null","25.0","null","25.7","26.1","null","null",
"1500000US511730303023","Block Group 3, Census Tract 303.02, Smyth County, Virginia","43.5","14.0","null","null","33.0","null","9.7","null","45.1","4.4","null","null",
"1500000US511730303024","Block Group 4, Census Tract 303.02, Smyth County, Virginia","62.5","6.0","null","null","59.4","null","7.9","null","64.0","9.3","null","null",
"1500000US511730304001","Block Group 1, Census Tract 304, Smyth County, Virginia","49.2","4.0","null","null","49.7","null","7.4","null","48.7","7.7","null","null",
"1500000US511730304002","Block Group 2, Census Tract 304, Smyth County, Virginia","39.2","7.7","null","null","39.7","null","6.1","null","35.7","8.4","null","null",
"1500000US511730305001","Block Group 1, Census Tract 305, Smyth County, Virginia","43.2","11.5","null","null","40.3","null","11.0","null","49.1","15.3","null","null",
"1500000US511730305002","Block Group 2, Census Tract 305, Smyth County, Virginia","41.1","8.8","null","null","42.3","null","7.4","null","36.3","16.3","null","null",
"1500000US511730306001","Block Group 1, Census Tract 306, Smyth County, Virginia","37.6","21.5","null","null","34.7","null","22.5","null","46.8","17.9","null","null",
"1500000US511730306002","Block Group 2, Census Tract 306, Smyth County, Virginia","49.1","2.8","null","null","48.8","null","3.4","null","49.6","4.8","null","null",
"1500000US511730306003","Block Group 3, Census Tract 306, Smyth County, Virginia","43.5","7.7","null","null","44.6","null","5.7","null","42.2","10.4","null","null",
"1500000US511730307011","Block Group 1, Census Tract 307.01, Smyth County, Virginia","48.4","3.8","null","null","46.7","null","15.8","null","49.2","5.4","null","null",
"1500000US511730307012","Block Group 2, Census Tract 307.01, Smyth County, Virginia","51.1","15.1","null","null","58.1","null","14.6","null","38.9","34.6","null","null",
"1500000US511730307013","Block Group 3, Census Tract 307.01, Smyth County, Virginia","55.2","7.4","null","null","55.8","null","8.8","null","53.6","12.8","null","null",
"1500000US511730307014","Block Group 4, Census Tract 307.01, Smyth County, Virginia","50.2","11.2","null","null","42.5","null","11.1","null","50.8","6.3","null","null",
"1500000US511730307021","Block Group 1, Census Tract 307.02, Smyth County, Virginia","32.6","10.9","null","null","32.8","null","16.3","null","32.2","11.3","null","null",
"1500000US511730307022","Block Group 2, Census Tract 307.02, Smyth County, Virginia","53.3","10.4","null","null","52.0","null","12.8","null","55.2","9.5","null","null",
"1500000US511730307023","Block Group 3, Census Tract 307.02, Smyth County, Virginia","45.3","11.9","null","null","48.3","null","18.4","null","45.1","16.9","null","null",
"1500000US511752001001","Block Group 1, Census Tract 2001, Southampton County, Virginia","46.9","3.6","null","null","47.1","null","3.1","null","46.3","13.4","null","null",
"1500000US511752001002","Block Group 2, Census Tract 2001, Southampton County, Virginia","38.0","6.4","null","null","39.7","null","9.4","null","36.7","9.6","null","null",
"1500000US511752001003","Block Group 3, Census Tract 2001, Southampton County, Virginia","50.3","9.2","null","null","54.6","null","12.0","null","44.5","12.8","null","null",
"1500000US511752002001","Block Group 1, Census Tract 2002, Southampton County, Virginia","36.7","24.0","null","null","35.3","null","33.9","null","36.9","26.7","null","null",
"1500000US511752002002","Block Group 2, Census Tract 2002, Southampton County, Virginia","50.8","2.1","null","null","48.9","null","5.2","null","52.4","2.5","null","null",
"1500000US511752003001","Block Group 1, Census Tract 2003, Southampton County, Virginia","51.5","6.5","null","null","53.6","null","5.4","null","34.4","10.8","null","null",
"1500000US511752004011","Block Group 1, Census Tract 2004.01, Southampton County, Virginia","47.5","12.6","null","null","50.0","null","26.2","null","47.5","14.8","null","null",
"1500000US511752004012","Block Group 2, Census Tract 2004.01, Southampton County, Virginia","52.2","2.9","null","null","50.6","null","2.1","null","57.1","8.5","null","null",
"1500000US511752004021","Block Group 1, Census Tract 2004.02, Southampton County, Virginia","40.4","12.2","null","null","39.0","null","12.1","null","40.7","23.6","null","null",
"1500000US511752004022","Block Group 2, Census Tract 2004.02, Southampton County, Virginia","35.8","6.7","null","null","33.5","null","8.0","null","36.8","10.3","null","null",
